session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2024/2025,South West,Lagos,Lagos Island,Agarawu/Obadina,"Unity College, Lagos Island",Female,ALL,NABTEB,University,122,108,87,32,23,0,1.2
2024/2025,South West,Lagos,Lagos Island,Agarawu/Obadina,"Unity College, Lagos Island",Female,ALL,NECO,University,192,170,132,50,31,6,1.2
2024/2025,South West,Lagos,Lagos Island,Agarawu/Obadina,"Unity College, Lagos Island",Female,ALL,WAEC,University,276,245,189,76,46,8,1.2
2024/2025,South West,Lagos,Lagos Island,Agarawu/Obadina,"Unity College, Lagos Island",Female,Disabled,NABTEB,University,21,19,12,7,5,0,1.2
2024/2025,South West,Lagos,Lagos Island,Agarawu/Obadina,"Unity College, Lagos Island",Female,Disabled,NECO,University,22,20,16,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Agarawu/Obadina,"Unity College, Lagos Island",Female,Disabled,WAEC,University,22,20,15,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Agarawu/Obadina,"Unity College, Lagos Island",Male,ALL,NABTEB,University,111,99,75,24,16,0,1.2
2024/2025,South West,Lagos,Lagos Island,Agarawu/Obadina,"Unity College, Lagos Island",Male,ALL,NECO,University,192,170,137,50,31,6,1.2
2024/2025,South West,Lagos,Lagos Island,Agarawu/Obadina,"Unity College, Lagos Island",Male,ALL,WAEC,University,265,235,189,76,46,8,1.2
2024/2025,South West,Lagos,Lagos Island,Agarawu/Obadina,"Unity College, Lagos Island",Male,Disabled,NABTEB,University,21,19,12,7,5,0,1.2
2024/2025,South West,Lagos,Lagos Island,Agarawu/Obadina,"Unity College, Lagos Island",Male,Disabled,NECO,University,22,20,16,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Agarawu/Obadina,"Unity College, Lagos Island",Male,Disabled,WAEC,University,22,20,15,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,ALL,NABTEB,University,219,195,150,49,27,7,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,ALL,NECO,University,436,388,308,108,61,21,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,ALL,WAEC,University,626,558,436,145,95,10,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Disabled,NABTEB,University,26,23,19,7,5,0,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Disabled,NECO,University,50,44,32,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Disabled,WAEC,University,74,66,45,12,8,0,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,ALL,NABTEB,University,240,214,169,49,27,7,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,ALL,NECO,University,469,418,330,94,55,13,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,ALL,WAEC,University,699,623,482,158,103,8,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Disabled,NABTEB,University,32,29,19,7,5,0,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Disabled,NECO,University,61,54,38,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Disabled,WAEC,University,85,76,51,12,8,0,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,ALL,NABTEB,College of Education,234,208,169,57,35,6,1.5
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,ALL,NECO,College of Education,372,331,259,87,51,14,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,ALL,WAEC,College of Education,604,538,431,151,99,8,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Disabled,NABTEB,College of Education,32,29,19,7,5,0,1.5
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Disabled,NECO,College of Education,50,44,32,6,4,0,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Disabled,WAEC,College of Education,79,70,51,12,8,0,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,ALL,NABTEB,College of Education,261,233,195,65,40,6,1.5
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,ALL,NECO,College of Education,474,422,319,94,55,13,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,ALL,WAEC,College of Education,745,663,518,177,109,21,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Disabled,NABTEB,College of Education,36,32,24,7,5,0,1.5
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Disabled,NECO,College of Education,63,56,38,6,4,0,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Disabled,WAEC,College of Education,90,80,61,19,8,5,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,ALL,NABTEB,College of Education,185,165,137,57,35,6,1.5
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,ALL,NECO,College of Education,327,291,236,94,55,13,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,ALL,WAEC,College of Education,491,437,348,133,85,11,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Disabled,NABTEB,College of Education,26,23,19,7,5,0,1.5
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Disabled,NECO,College of Education,50,44,32,6,4,0,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Disabled,WAEC,College of Education,67,59,45,19,8,5,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,ALL,NABTEB,College of Education,181,161,132,41,23,7,1.5
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,ALL,NECO,College of Education,322,287,220,79,46,13,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,ALL,WAEC,College of Education,440,392,322,119,76,11,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Disabled,NABTEB,College of Education,26,23,19,7,5,0,1.5
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Disabled,NECO,College of Education,45,40,28,6,4,0,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Disabled,WAEC,College of Education,67,59,45,19,8,5,1.4
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Female,ALL,NABTEB,University,143,127,100,32,16,7,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Female,ALL,NECO,University,209,186,143,50,31,6,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Female,ALL,WAEC,University,333,297,220,76,46,8,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Female,Disabled,NABTEB,University,21,19,12,7,5,0,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Female,Disabled,NECO,University,22,20,11,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Female,Disabled,WAEC,University,27,24,15,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Male,ALL,NABTEB,University,149,133,100,32,23,0,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Male,ALL,NECO,University,231,206,154,43,25,6,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Male,ALL,WAEC,University,339,301,220,62,37,8,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Male,Disabled,NABTEB,University,21,19,12,7,5,0,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Male,Disabled,NECO,University,22,20,16,6,5,0,1.2
2024/2025,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Male,Disabled,WAEC,University,27,24,15,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Female,ALL,NABTEB,College of Education,160,143,106,32,16,7,1.5
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Female,ALL,NECO,College of Education,322,287,215,72,46,6,1.4
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Female,ALL,WAEC,College of Education,462,411,302,100,66,5,1.4
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Female,Disabled,NABTEB,College of Education,21,19,12,7,5,0,1.5
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Female,Disabled,NECO,College of Education,39,34,28,6,4,0,1.4
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Female,Disabled,WAEC,College of Education,50,44,30,6,4,0,1.4
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Male,ALL,NABTEB,College of Education,164,146,113,41,23,7,1.5
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Male,ALL,NECO,College of Education,294,262,198,58,35,6,1.4
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Male,ALL,WAEC,College of Education,440,392,298,81,51,7,1.4
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Male,Disabled,NABTEB,College of Education,21,19,12,7,5,0,1.5
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Male,Disabled,NECO,College of Education,33,30,22,6,4,0,1.4
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Male,Disabled,WAEC,College of Education,56,50,35,6,4,0,1.4
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Comprehensive High School, Eiyekole",Female,ALL,NABTEB,Polytechnic,213,189,150,49,27,7,1.4
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Comprehensive High School, Eiyekole",Female,ALL,NECO,Polytechnic,395,352,281,87,51,14,1.3
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Comprehensive High School, Eiyekole",Female,ALL,WAEC,Polytechnic,587,522,416,133,85,11,1.3
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Comprehensive High School, Eiyekole",Female,Disabled,NABTEB,Polytechnic,21,19,12,7,5,0,1.4
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Comprehensive High School, Eiyekole",Female,Disabled,NECO,Polytechnic,39,34,28,6,4,0,1.3
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Comprehensive High School, Eiyekole",Female,Disabled,WAEC,Polytechnic,61,54,41,12,8,0,1.3
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Comprehensive High School, Eiyekole",Male,ALL,NABTEB,Polytechnic,208,185,132,32,16,7,1.4
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Comprehensive High School, Eiyekole",Male,ALL,NECO,Polytechnic,412,366,292,87,51,14,1.3
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Comprehensive High School, Eiyekole",Male,ALL,WAEC,Polytechnic,615,548,420,114,71,12,1.3
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Comprehensive High School, Eiyekole",Male,Disabled,NABTEB,Polytechnic,21,19,12,7,5,0,1.4
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Comprehensive High School, Eiyekole",Male,Disabled,NECO,Polytechnic,39,34,28,6,4,0,1.3
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Comprehensive High School, Eiyekole",Male,Disabled,WAEC,Polytechnic,61,54,41,12,8,0,1.3
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Government Secondary School, Eiyekole",Female,ALL,NABTEB,University,143,127,100,41,23,7,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Government Secondary School, Eiyekole",Female,ALL,NECO,University,242,216,176,65,40,6,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Government Secondary School, Eiyekole",Female,ALL,WAEC,University,350,311,251,100,66,5,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Government Secondary School, Eiyekole",Female,Disabled,NABTEB,University,21,19,12,7,5,0,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Government Secondary School, Eiyekole",Female,Disabled,NECO,University,22,20,16,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Government Secondary School, Eiyekole",Female,Disabled,WAEC,University,39,34,25,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Government Secondary School, Eiyekole",Male,ALL,NABTEB,University,143,127,106,41,23,7,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Government Secondary School, Eiyekole",Male,ALL,NECO,University,266,236,192,65,40,6,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Government Secondary School, Eiyekole",Male,ALL,WAEC,University,418,372,282,88,55,7,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Government Secondary School, Eiyekole",Male,Disabled,NABTEB,University,21,19,12,7,5,0,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Government Secondary School, Eiyekole",Male,Disabled,NECO,University,27,24,16,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Government Secondary School, Eiyekole",Male,Disabled,WAEC,University,39,34,25,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Unity College, Lagos Island",Female,ALL,NABTEB,University,213,189,150,49,27,7,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Unity College, Lagos Island",Female,ALL,NECO,University,406,362,287,94,55,13,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Unity College, Lagos Island",Female,ALL,WAEC,University,525,467,344,119,76,11,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Unity College, Lagos Island",Female,Disabled,NABTEB,University,26,23,19,7,5,0,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Unity College, Lagos Island",Female,Disabled,NECO,University,56,50,32,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Unity College, Lagos Island",Female,Disabled,WAEC,University,61,54,35,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Unity College, Lagos Island",Male,ALL,NABTEB,University,185,165,132,41,23,7,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Unity College, Lagos Island",Male,ALL,NECO,University,412,366,281,87,51,14,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Unity College, Lagos Island",Male,ALL,WAEC,University,531,473,370,126,81,11,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Unity College, Lagos Island",Male,Disabled,NABTEB,University,26,23,19,7,5,0,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Unity College, Lagos Island",Male,Disabled,NECO,University,56,50,32,6,4,0,1.2
2024/2025,South West,Lagos,Lagos Island,Eiyekole,"Unity College, Lagos Island",Male,Disabled,WAEC,University,67,59,45,12,8,0,1.2
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Community Secondary School, Adeniran/Ogunsanya",Female,ALL,NABTEB,Polytechnic,149,133,106,41,23,7,1.4
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Community Secondary School, Adeniran/Ogunsanya",Female,ALL,NECO,Polytechnic,272,242,181,58,35,6,1.3
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Community Secondary School, Adeniran/Ogunsanya",Female,ALL,WAEC,Polytechnic,367,327,246,81,51,7,1.3
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Community Secondary School, Adeniran/Ogunsanya",Female,Disabled,NABTEB,Polytechnic,21,19,12,7,5,0,1.4
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Community Secondary School, Adeniran/Ogunsanya",Female,Disabled,NECO,Polytechnic,27,24,16,6,4,0,1.3
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Community Secondary School, Adeniran/Ogunsanya",Female,Disabled,WAEC,Polytechnic,33,30,20,6,4,0,1.3
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Community Secondary School, Adeniran/Ogunsanya",Male,ALL,NABTEB,Polytechnic,143,127,100,32,16,7,1.4
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Community Secondary School, Adeniran/Ogunsanya",Male,ALL,NECO,Polytechnic,254,226,164,50,31,6,1.3
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Community Secondary School, Adeniran/Ogunsanya",Male,ALL,WAEC,Polytechnic,372,331,256,76,46,8,1.3
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Community Secondary School, Adeniran/Ogunsanya",Male,Disabled,NABTEB,Polytechnic,21,19,12,7,5,0,1.4
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Community Secondary School, Adeniran/Ogunsanya",Male,Disabled,NECO,Polytechnic,27,24,16,6,4,0,1.3
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Community Secondary School, Adeniran/Ogunsanya",Male,Disabled,WAEC,Polytechnic,33,30,20,6,4,0,1.3
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Comprehensive High School, Adeniran/Ogunsanya",Female,ALL,NABTEB,College of Education,111,99,69,24,16,0,1.5
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Comprehensive High School, Adeniran/Ogunsanya",Female,ALL,NECO,College of Education,192,170,126,43,25,6,1.4
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Comprehensive High School, Adeniran/Ogunsanya",Female,ALL,WAEC,College of Education,265,235,185,69,46,2,1.4
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Comprehensive High School, Adeniran/Ogunsanya",Female,Disabled,NABTEB,College of Education,21,19,12,7,5,0,1.5
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Comprehensive High School, Adeniran/Ogunsanya",Female,Disabled,NECO,College of Education,22,20,16,6,4,0,1.4
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Comprehensive High School, Adeniran/Ogunsanya",Female,Disabled,WAEC,College of Education,22,20,15,6,4,0,1.4
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Comprehensive High School, Adeniran/Ogunsanya",Male,ALL,NABTEB,College of Education,111,99,75,24,16,0,1.5
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Comprehensive High School, Adeniran/Ogunsanya",Male,ALL,NECO,College of Education,209,186,149,43,25,6,1.4
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Comprehensive High School, Adeniran/Ogunsanya",Male,ALL,WAEC,College of Education,294,262,195,57,37,3,1.4
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Comprehensive High School, Adeniran/Ogunsanya",Male,Disabled,NABTEB,College of Education,21,19,12,7,5,0,1.5
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Comprehensive High School, Adeniran/Ogunsanya",Male,Disabled,NECO,College of Education,22,20,16,6,4,0,1.4
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Comprehensive High School, Adeniran/Ogunsanya",Male,Disabled,WAEC,College of Education,27,24,15,6,4,0,1.4
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Government Secondary School, Adeniran/Ogunsanya",Female,ALL,NABTEB,University,185,165,125,49,27,7,1.2
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Government Secondary School, Adeniran/Ogunsanya",Female,ALL,NECO,University,294,262,192,65,40,6,1.2
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Government Secondary School, Adeniran/Ogunsanya",Female,ALL,WAEC,University,418,372,292,100,66,5,1.2
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Government Secondary School, Adeniran/Ogunsanya",Female,Disabled,NABTEB,University,21,19,12,7,5,0,1.2
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Government Secondary School, Adeniran/Ogunsanya",Female,Disabled,NECO,University,27,24,16,6,4,0,1.2
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Government Secondary School, Adeniran/Ogunsanya",Female,Disabled,WAEC,University,39,34,25,6,4,0,1.2
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Government Secondary School, Adeniran/Ogunsanya",Male,ALL,NABTEB,University,181,161,125,32,16,7,1.2
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Government Secondary School, Adeniran/Ogunsanya",Male,ALL,NECO,University,305,272,198,65,40,6,1.2
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Government Secondary School, Adeniran/Ogunsanya",Male,ALL,WAEC,University,451,401,308,88,55,7,1.2
2024/2025,South West,Lagos,Surulere,Adeniran/Ogunsanya,"Government Secondary School, Adeniran/Ogunsanya",Male,Disabled,NABTEB,University,21,19,12,7,5,0,1.2
