school_key,school,ward_key,ward,lga_key,lga,state_key,state,zone,ownership,school_level
bauchi-bauchi-dawaki-juwara-nomadic-primary-school,Juwara Nomadic Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-khalid-bin-walid-academy,Khalid Bin Walid Academy,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-kofar-wase-primary-school,Kofar Wase Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-laddo-primary-school,Laddo Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-madibbo-yahaya-academic-nursery-primary-and-secondary-islamiyya,"Madibbo Yahaya Academic Nursery, Primary And Secondary Islamiyya",bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Secondary
bauchi-bauchi-dawaki-mangam-primary-school,Mangam Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-miftahus-saadah-model-school-ilelah,Miftahus Saadah Model School Ilelah,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-modibbo-yahaya-nursery-and-primary-school,Modibbo Yahaya Nursery And Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-musa-bayero-primary-schol,Musa Bayero Primary Schol,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-rambaya-primary-school,Rambaya Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-ranga-primary-school,Ranga Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-rehoboth-star-international-school,Rehoboth Star International School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-rugan-yola-primary-school,Rugan Yola Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-samat-international-academy-bauchi,Samat International Academy Bauchi,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-success-international-school-bauchi,Success International School Bauchi,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-sunrise-academy-nursery-primary-and-junior-secondary-school,Sunrise Academy Nursery. Primary And Junior Secondary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Secondary
bauchi-bauchi-dawaki-targal-fulani-nomadic-primary-school,Targal Fulani Nomadic Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-the-rock-academy-primary-school,The Rock Academy Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-unguwar-sabon-layi-gakal-primary-school,Unguwar Sabon Layi Gakal Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-wuntin-dada-primary-school,Wuntin Dada Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-wuro-mayo-primary-school,Wuro Mayo Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-abuja-primary-school,Abuja Primary School,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-bazanshi-bakin-kogi-primary-school,Bazanshi Bakin Kogi Primary School,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-boi-primary-school,Boi Primary School,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-cornelius-memorial-school-dinki,Cornelius Memorial School Dinki,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-dashem-yelwa-primary-school,Dashem Yelwa Primary School,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-doli-primary-school,Doli Primary School,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-gambar-lere-kufai-primary-school,Gambar Lere Kufai Primary School,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-ginzum-primary-school,Ginzum Primary School,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-government-junior-secondary-school-banram,Government Junior Secondary  School Banram,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-a-government-junior-secondary-school-dinkin-fate,Government Junior Secondary  School Dinkin Fate,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-a-government-junior-secondary-school-gwarangah,Government Junior Secondary  School Gwarangah,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-a-government-junior-secondary-school-mwari,Government Junior Secondary  School Mwari,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-a-government-junior-secondary-school-ndit,Government Junior Secondary School Ndit,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-a-gwarangah-primary-school,Gwarangah Primary School,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-jollong-primary-school,Jollong Primary School,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-kurum-bakin-kasuwa-primary-school,Kurum Bakin Kasuwa Primary School,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-maryam-giji-primary-school,Maryam Giji Primary School,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-ngishak-primary-school,Ngishak Primary School,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-sur-primary-school,Sur Primary School,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-wana-nomadic-primary-school,Wana Nomadic Primary School,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-a-zakkam-primary-school,Zakkam Primary School,bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-b-badagari-primary-school,Badagari Primary School,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-b-bom-primary-school,Bom Primary School,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-b-dashem-yelwa-nomadic-primary-school,Dashem Yelwa Nomadic Primary School,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-b-datsang-primary-school,Datsang Primary School,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-b-dundu-nomadic-primary-school,Dundu Nomadic Primary School,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-b-gambar-lere-primary-school,Gambar Lere Primary School,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-b-girmala-primary-school,Girmala Primary School,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-b-government-junior-secondary-school-bar-arewa,Government Junior Secondary  School Bar Arewa,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-b-government-junior-secondary-school-dinkin-rimi,Government Junior Secondary  School Dinkin Rimi,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-b-government-junior-secondary-school-gyara,Government Junior Secondary  School Gyara,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-b-government-junior-secondary-school-ndukum,Government Junior Secondary  School Ndukum,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-b-gwaska-bom-primary-school,Gwaska Bom Primary School,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-b-gyal-chong-academy-unguwan-rimi,Gyal ? Chong Academy Unguwan Rimi,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Private,Primary
bauchi-bogoro-bogoro-b-kaduna-primary-school,Kaduna Primary School,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-b-kesun-science-academy,Kesun Science Academy.,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Private,Primary
bauchi-bogoro-bogoro-b-kurum-dodo-primary-school,Kurum Dodo Primary School,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-b-mhn-wuri-primary-school,Mhn ? Wuri Primary School,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-b-pamcipam-primary-school,Pamcipam Primary School,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-b-tadnum-primary-school,Tadnum Primary School,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-b-wurgub-primary-school,Wurgub Primary School,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-b-zhergi-primary-school,Zhergi Primary School,bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-c-banram-b-primary-school,Banram B Primary School,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-c-bongah-primary-school,Bongah Primary School,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-c-bright-way-nursery-school-banram,Bright Way Nursery School Banram,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Private,Primary
bauchi-bogoro-bogoro-c-cocin-metropolitan-nursery-and-primary-school,Cocin Metropolitan Nursery And Primary School,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Private,Primary
bauchi-bogoro-bogoro-c-dazara-primary-school,Dazara Primary School,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-c-dungah-primary-school,Dungah Primary School,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-c-gambar-zugum-bakin-kogi-primary-school,Gambar Zugum Bakin Kogi Primary School,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-c-gizaki-primary-school,Gizaki Primary School,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-c-government-junior-secondary-school-bar-kudu,Government Junior Secondary  School Bar Kudu,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-c-government-junior-secondary-school-dungah,Government Junior Secondary  School Dungah,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-c-government-junior-secondary-school-jangyar,Government Junior Secondary  School Jangyar,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-c-government-junior-secondary-school-sang,Government Junior Secondary  School Sang,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-c-gyara-primary-school,Gyara Primary School,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-c-hope-foundation-academy-bom,"Hope Foundation Academy, Bom",bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Private,Primary
bauchi-bogoro-bogoro-c-kafin-musa-primary-school,Kafin Musa Primary School,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-c-kurum-kavari-primary-school,Kurum Kavari Primary School,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-c-molmol-primary-school,Molmol Primary School,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-c-project-primary-school,Project Primary School,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-c-salvation-science-school-boi,Salvation Science School Boi,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-c-tudun-wada-davan-primary-school,Tudun Wada Davan Primary School,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-c-yabra-primary-school,Yabra Primary School,bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-d-baptist-royal-academy-bogoro,Baptist Royal Academy Bogoro,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Private,Primary
bauchi-bogoro-bogoro-d-baptist-royal-academy-bogoro,"Baptist Royal Academy, Bogoro",bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Private,Primary
bauchi-bogoro-bogoro-d-bright-way-nursery-and-primary-school,Bright Way Nursery And Primary School,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Private,Primary
bauchi-bogoro-bogoro-d-garkuwa-nursery-school-boi,Garkuwa Nursery School Boi,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Private,Primary
bauchi-bogoro-bogoro-d-gobbiya-hausawa-primary-school,Gobbiya Hausawa Primary School,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-d-government-junior-secondary-school-bazanshi,Government Junior Secondary  School Bazanshi,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-d-government-junior-secondary-school-bogoro,Government Junior Secondary  School Bogoro,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-d-government-junior-secondary-school-dutsen-lawan,Government Junior Secondary  School Dutsen Lawan,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-d-government-junior-secondary-school-jollong,Government Junior Secondary  School Jollong,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-d-government-junior-secondary-school-saran-kasa,Government Junior Secondary  School Saran Kasa,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-d-great-foundation-academy,Great Foundation Academy,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Private,Primary
bauchi-bogoro-bogoro-d-great-link-international-nursery-and-primary-school-bogoro,Great Link International Nursery And Primary School Bogoro,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Private,Primary
bauchi-bogoro-bogoro-d-great-link-international-schools-bogoro,Great Link International Schools Bogoro,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Private,Primary
bauchi-bogoro-bogoro-d-gyaran-giji-primary-school,Gyaran Giji Primary School,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-d-kagadaman-gyara-primary-school,Kagadaman Gyara Primary School,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-d-kings-amp-queen-college-boi,Kings &Amp; Queen College Boi,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-bogoro-d-kurum-sarauta-primary-school,Kurum Sarauta Primary School,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-d-muntsira-primary-school,Muntsira Primary School,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-d-rafin-zurfi-primary-school,Rafin Zurfi Primary School,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-d-unguwan-gyada-primary-school,Unguwan Gyada Primary School,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-bogoro-d-yabran-kufai-primary-school,Yabran Kufai Primary School,bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-b-o-i-a-banram-centre-primary-school,Banram Centre Primary School,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-b-o-i-a-bar-kudu-primary-school,Bar Kudu Primary School,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-b-o-i-a-cps-bogoro,Cps Bogoro,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-b-o-i-a-dinkin-rimi-primary-school,Dinkin Rimi Primary School,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-b-o-i-a-dutsen-saki-primary-school,Dutsen Saki Primary School,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-b-o-i-a-ganawuri-primary-school,Ganawuri Primary School,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-b-o-i-a-golgojeri-nomadic-primary-school,Golgojeri Nomadic Primary School,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-b-o-i-a-government-junior-secondary-school-dashem-yelwa,Government Junior Secondary  School Dashem Yelwa,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-b-o-i-a-government-junior-secondary-school-ginzum,Government Junior Secondary  School Ginzum,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-b-o-i-a-government-junior-secondary-school-mallar,Government Junior Secondary  School Mallar,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-b-o-i-a-government-junior-secondary-school-vung,Government Junior Secondary  School Vung,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Secondary
bauchi-bogoro-b-o-i-a-jankoji-nomadic-primary-school,Jankoji Nomadic Primary School,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-b-o-i-a-junah-tumbai-memorial-nursery-and-primary-primary-school-bar,Junah Tumbai Memorial Nursery And Primary Primary School Bar,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Private,Primary
bauchi-bogoro-b-o-i-a-kings-and-queens-nursery-and-primary-school,Kings And Queens Nursery And Primary School,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Private,Primary
bauchi-bogoro-b-o-i-a-kishir-primary-school,Kishir Primary School,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
bauchi-bogoro-b-o-i-a-malanchi-primary-school,Malanchi Primary School,bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East,Public,Primary
