session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,37,1,37.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,37,1,37.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,103,3,34.333333333333336
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,66,2,33.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,92,3,30.666666666666668
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,66,2,33.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,103,3,34.333333333333336
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,59,2,29.5
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,80,3,26.666666666666668
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,37,1,37.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,29,1,29.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,92,3,30.666666666666668
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Female,Disabled,Public,Adult & Non-Formal Education,,,Unqualified,59,2,29.5
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,69,2,34.5
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,29,1,29.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,46,1,46.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,29,1,29.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,46,1,46.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,37,1,37.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,46,1,46.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,37,1,37.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,57,2,28.5
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,66,2,33.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,80,3,26.666666666666668
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,44,1,44.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,69,2,34.5
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,51,2,25.5
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,69,2,34.5
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,44,1,44.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,69,2,34.5
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,51,2,25.5
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,69,2,34.5
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,44,1,44.0
2023/2024,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,57,2,28.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,81,3,27.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,57,2,28.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,46,1,46.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,66,2,33.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,92,3,30.666666666666668
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,59,2,29.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,69,2,34.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,59,2,29.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,80,3,26.666666666666668
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,44,1,44.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,57,2,28.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,51,2,25.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,69,2,34.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,15,1,15.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,7,1,7.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Non-Disabled,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,23,1,23.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,22,1,22.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,35,1,35.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,15,1,15.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,15,1,15.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,12,1,12.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,23,1,23.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,22,1,22.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,23,1,23.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,22,1,22.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,29,1,29.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,58,2,29.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,37,1,37.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,46,1,46.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,37,1,37.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,46,1,46.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,29,1,29.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,46,1,46.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,37,1,37.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,46,1,46.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,37,1,37.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,46,1,46.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,59,2,29.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,80,3,26.666666666666668
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,51,2,25.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,69,2,34.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,59,2,29.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,92,3,30.666666666666668
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,59,2,29.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,69,2,34.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,51,2,25.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,57,2,28.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,51,2,25.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,57,2,28.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,22,1,22.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,15,1,15.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,46,1,46.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,37,1,37.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,46,1,46.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,37,1,37.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,46,1,46.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,22,1,22.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,15,1,15.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,46,1,46.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,51,2,25.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,69,2,34.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,51,2,25.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,69,2,34.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,44,1,44.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,58,2,29.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,44,1,44.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,58,2,29.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,44,1,44.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,58,2,29.0
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,51,2,25.5
2023/2024,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,57,2,28.5
2023/2024,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,59,2,29.5
2023/2024,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,92,3,30.666666666666668
2023/2024,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,66,2,33.0
2023/2024,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,80,3,26.666666666666668
