session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,SSS,SSS1,1035,10,20,14,62.9,SSS1,1,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,SSS,SSS2,9,6,1,1,62.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,SSS,SSS2,476,6,9,7,62.9,,1,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,SSS,SSS2,11,6,1,1,62.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,SSS,SSS2,521,6,10,7,62.9,,1,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,SSS,SSS2,13,10,1,1,62.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,SSS,SSS2,773,10,15,11,62.9,,1,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,SSS,SSS2,16,10,1,1,62.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,SSS,SSS2,834,10,16,12,62.9,,1,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,SSS,SSS3,6,5,1,1,62.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,SSS,SSS3,371,5,7,5,62.9,,1,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,SSS,SSS3,9,5,1,1,62.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,SSS,SSS3,405,5,8,6,62.9,,1,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,SSS,SSS3,11,10,1,1,62.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,SSS,SSS3,599,10,12,9,62.9,,1,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,SSS,SSS3,11,10,1,1,62.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,SSS,SSS3,648,10,13,9,62.9,,1,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,Vocational,Vocational Year 1,1,2,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,Vocational,Vocational Year 1,16,2,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,Vocational,Vocational Year 1,1,2,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,Vocational,Vocational Year 1,47,2,2,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,Vocational,Vocational Year 1,1,3,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,Vocational,Vocational Year 1,24,3,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,Vocational,Vocational Year 1,2,3,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,Vocational,Vocational Year 1,67,3,2,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,Vocational,Vocational Year 2,1,2,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,Vocational,Vocational Year 2,14,2,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,Vocational,Vocational Year 2,1,2,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,Vocational,Vocational Year 2,40,2,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,Vocational,Vocational Year 2,1,4,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,Vocational,Vocational Year 2,21,4,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,Vocational,Vocational Year 2,1,4,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,Vocational,Vocational Year 2,57,4,2,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,Vocational,Vocational Year 3,0,3,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,Vocational,Vocational Year 3,10,3,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,Vocational,Vocational Year 3,1,3,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,Vocational,Vocational Year 3,30,3,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,Vocational,Vocational Year 3,0,3,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,Vocational,Vocational Year 3,15,3,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,Vocational,Vocational Year 3,1,3,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,Vocational,Vocational Year 3,42,3,1,1,59.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,3,1,1,1,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,114,1,4,3,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,4,1,1,1,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,153,1,5,4,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,4,2,1,1,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,182,2,6,4,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,5,2,1,1,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,253,2,9,7,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,2,1,1,1,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,89,1,3,2,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,3,1,1,1,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,120,1,4,3,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,3,2,1,1,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,142,2,5,4,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,5,2,1,1,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,197,2,7,5,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,1,1,1,1,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,48,1,2,1,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,2,1,1,1,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,65,1,2,1,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,2,2,1,1,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,77,2,3,2,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,2,2,1,1,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,108,2,4,3,54.9,,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Disabled,Private,JSS,JSS1,9,2,1,1,60.9,JSS1,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Non-Disabled,Private,JSS,JSS1,290,2,5,4,60.9,JSS1,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Male,Disabled,Private,JSS,JSS1,8,2,1,1,60.9,JSS1,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Male,Non-Disabled,Private,JSS,JSS1,268,2,5,4,60.9,JSS1,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Disabled,Public,JSS,JSS1,28,9,1,1,60.9,JSS1,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Female,Non-Disabled,Public,JSS,JSS1,1177,9,22,16,60.9,JSS1,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
2019/2020,North West,Kano,Nasarawa,Gama,Male,Disabled,Public,JSS,JSS1,27,9,1,1,60.9,JSS1,0,"Government Secondary School, Gama | Community Secondary School, Gama | Unity College, Nasarawa | Comprehensive High School, Gama"
