session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2022/2023,South South,Cross River,Ogoja,Ekajuk II,"Unity College, Ogoja",Female,Non-Disabled,Public,SSS,,NCE,Qualified,98,2,49.0
2022/2023,South South,Cross River,Ogoja,Ekajuk II,"Unity College, Ogoja",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,193,4,48.25
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Female,Non-Disabled,Public,JSS,,NCE,Qualified,305,6,50.833333333333336
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,280,6,46.66666666666666
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Female,Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,222,5,44.4
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,125,3,41.66666666666666
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,307,6,51.16666666666666
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Female,Non-Disabled,Public,JSS,,NCE,Qualified,305,6,50.833333333333336
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,280,6,46.66666666666666
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,829,20,41.45
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,794,19,41.78947368421053
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,977,24,40.708333333333336
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,985,24,41.04166666666666
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,917,22,41.68181818181818
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,889,21,42.333333333333336
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,769,19,40.47368421052632
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,762,18,42.333333333333336
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,Unqualified,710,17,41.76470588235294
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,731,18,40.61111111111112
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,858,21,40.85714285714285
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,794,19,41.78947368421053
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,258,6,43.0
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,124,3,41.333333333333336
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,96,2,48.0
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,221,5,44.2
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,206,5,41.2
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,209,5,41.8
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Community Secondary School, Mbube East I",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,206,5,41.2
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Female,Non-Disabled,Private,JSS,,NCE,Qualified,305,6,50.833333333333336
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Male,Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,140,3,46.66666666666666
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Male,Non-Disabled,Private,JSS,,PGDE,Qualified,140,3,46.66666666666666
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Female,Disabled,Private,JSS,,NCE,Qualified,361,8,45.125
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Male,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,307,6,51.16666666666666
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Female,Non-Disabled,Private,JSS,,,Unqualified,236,5,47.2
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Male,Non-Disabled,Private,JSS,,MEd or Equivalent,Qualified,238,5,47.6
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,947,23,41.17391304347826
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,,Unqualified,921,22,41.86363636363637
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,,Unqualified,799,19,42.05263157894737
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,731,18,40.61111111111112
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,740,18,41.11111111111112
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,699,17,41.11764705882353
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,651,16,40.6875
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,699,17,41.11764705882353
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,740,18,41.11111111111112
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,,Unqualified,699,17,41.11764705882353
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,592,14,42.285714285714285
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,635,15,42.333333333333336
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Female,Non-Disabled,Private,SSS,,PGDE,Qualified,246,5,49.2
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Male,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,248,5,49.6
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Female,Non-Disabled,Private,SSS,,,Unqualified,172,4,43.0
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Male,Non-Disabled,Private,SSS,,PGDE,Qualified,192,4,48.0
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Female,Non-Disabled,Private,SSS,,PGDE,Qualified,172,4,43.0
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Comprehensive High School, Mbube East I",Male,Non-Disabled,Private,SSS,,PGDE,Qualified,179,4,44.75
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Government Secondary School, Mbube East I",Female,Disabled,Public,JSS,,MEd or Equivalent,Qualified,417,9,46.333333333333336
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Government Secondary School, Mbube East I",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,307,6,51.16666666666666
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Government Secondary School, Mbube East I",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,333,7,47.57142857142857
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Government Secondary School, Mbube East I",Male,Non-Disabled,Public,JSS,,NCE,Qualified,294,6,49.0
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Government Secondary School, Mbube East I",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,69,1,69.0
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Government Secondary School, Mbube East I",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,222,5,44.4
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Government Secondary School, Mbube East I",Male,Non-Disabled,Public,JSS,,,Unqualified,266,6,44.333333333333336
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Government Secondary School, Mbube East I",Female,Non-Disabled,Public,SSS,,NCE,Qualified,135,3,45.0
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Government Secondary School, Mbube East I",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,135,3,45.0
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Government Secondary School, Mbube East I",Male,Non-Disabled,Public,SSS,,NCE,Qualified,289,6,48.16666666666666
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Government Secondary School, Mbube East I",Female,Disabled,Public,SSS,,MEd or Equivalent,Qualified,271,6,45.16666666666666
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Government Secondary School, Mbube East I",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,261,6,43.5
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Government Secondary School, Mbube East I",Female,Disabled,Public,SSS,,,Unqualified,271,6,45.16666666666666
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Government Secondary School, Mbube East I",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,220,5,44.0
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Female,Disabled,Public,JSS,,BEd or Equivalent,Qualified,236,5,47.2
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,194,4,48.5
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,363,8,45.375
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,361,8,45.125
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,377,8,47.125
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,361,8,45.125
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,307,6,51.16666666666666
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1065,26,40.96153846153846
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,858,21,40.85714285714285
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1065,26,40.96153846153846
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,,Unqualified,985,24,41.04166666666666
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,917,22,41.68181818181818
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,826,20,41.3
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,888,21,42.285714285714285
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,921,22,41.86363636363637
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,,Unqualified,829,20,41.45
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,826,20,41.3
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,769,19,40.47368421052632
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,762,18,42.333333333333336
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Female,Non-Disabled,Public,SSS,,NCE,Qualified,283,6,47.16666666666666
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,275,6,45.833333333333336
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Female,Non-Disabled,Public,SSS,,NCE,Qualified,258,6,43.0
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Male,Non-Disabled,Public,SSS,,NCE,Qualified,248,5,49.6
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,246,5,49.2
2022/2023,South South,Cross River,Ogoja,Mbube East I,"Unity College, Ogoja",Male,Non-Disabled,Public,SSS,,,Unqualified,261,6,43.5
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1519,45,33.75555555555555
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1653,49,33.734693877551024
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1519,45,33.75555555555555
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1423,42,33.88095238095238
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,1308,39,33.53846153846154
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1377,41,33.58536585365854
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1223,36,33.97222222222222
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1148,34,33.76470588235294
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,,Unqualified,1181,35,33.74285714285714
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1286,38,33.8421052631579
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1181,35,33.74285714285714
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,1102,33,33.39393939393939
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,Disabled,Private,JSS,,,Unqualified,399,10,39.9
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Male,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,286,7,40.85714285714285
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,Non-Disabled,Private,JSS,,MEd or Equivalent,Qualified,133,3,44.333333333333336
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,Non-Disabled,Private,JSS,,NCE,Qualified,166,4,41.5
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Male,Non-Disabled,Private,JSS,,PGDE,Qualified,302,8,37.75
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,316,8,39.5
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Male,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,286,7,40.85714285714285
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1350,40,33.75
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,,Unqualified,1148,34,33.76470588235294
