session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2020/2021,North West,Zamfara,Gusau,Mada,"Community Secondary School, Mada",Female,Disabled,NECO,University,14,14,9,5,5,0,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Community Secondary School, Mada",Female,Disabled,WAEC,University,16,16,11,5,5,0,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Community Secondary School, Mada",Male,ALL,NABTEB,University,75,74,52,19,20,0,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Community Secondary School, Mada",Male,ALL,NECO,University,160,158,119,46,44,2,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Community Secondary School, Mada",Male,ALL,WAEC,University,201,198,158,68,57,11,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Community Secondary School, Mada",Male,Disabled,NABTEB,University,11,11,7,6,7,0,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Community Secondary School, Mada",Male,Disabled,NECO,University,17,17,12,5,5,0,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Community Secondary School, Mada",Male,Disabled,WAEC,University,19,19,14,5,5,0,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Comprehensive High School, Mada",Female,ALL,NABTEB,University,72,71,52,19,20,0,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Comprehensive High School, Mada",Female,ALL,NECO,University,151,149,98,26,22,4,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Comprehensive High School, Mada",Female,ALL,WAEC,University,190,187,136,45,43,2,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Comprehensive High School, Mada",Female,Disabled,NABTEB,University,11,11,7,6,7,0,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Comprehensive High School, Mada",Female,Disabled,NECO,University,11,11,6,0,0,0,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Comprehensive High School, Mada",Female,Disabled,WAEC,University,14,14,8,5,5,0,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Comprehensive High School, Mada",Male,ALL,NABTEB,University,80,79,52,13,13,0,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Comprehensive High School, Mada",Male,ALL,NECO,University,163,161,107,26,22,4,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Comprehensive High School, Mada",Male,ALL,WAEC,University,201,198,144,41,33,8,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Comprehensive High School, Mada",Male,Disabled,NABTEB,University,11,11,7,0,0,0,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Comprehensive High School, Mada",Male,Disabled,NECO,University,14,14,9,0,0,0,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Comprehensive High School, Mada",Male,Disabled,WAEC,University,16,16,11,5,5,0,1.6
2020/2021,North West,Zamfara,Gusau,Mada,"Government Secondary School, Mada",Female,ALL,NABTEB,College of Education,115,113,90,39,34,5,1.9
2020/2021,North West,Zamfara,Gusau,Mada,"Government Secondary School, Mada",Female,ALL,NECO,College of Education,214,211,159,71,66,5,1.8
2020/2021,North West,Zamfara,Gusau,Mada,"Government Secondary School, Mada",Female,ALL,WAEC,College of Education,314,309,227,90,80,10,1.8
2020/2021,North West,Zamfara,Gusau,Mada,"Government Secondary School, Mada",Female,Disabled,NABTEB,College of Education,11,11,7,6,7,0,1.9
2020/2021,North West,Zamfara,Gusau,Mada,"Government Secondary School, Mada",Female,Disabled,NECO,College of Education,17,17,12,5,5,0,1.8
2020/2021,North West,Zamfara,Gusau,Mada,"Government Secondary School, Mada",Female,Disabled,WAEC,College of Education,25,25,19,4,5,0,1.8
2020/2021,North West,Zamfara,Gusau,Mada,"Government Secondary School, Mada",Male,ALL,NABTEB,College of Education,110,108,79,32,27,5,1.9
2020/2021,North West,Zamfara,Gusau,Mada,"Government Secondary School, Mada",Male,ALL,NECO,College of Education,231,228,174,61,55,6,1.8
2020/2021,North West,Zamfara,Gusau,Mada,"Government Secondary School, Mada",Male,ALL,WAEC,College of Education,308,303,238,86,76,10,1.8
2020/2021,North West,Zamfara,Gusau,Mada,"Government Secondary School, Mada",Male,Disabled,NABTEB,College of Education,11,11,7,6,7,0,1.9
2020/2021,North West,Zamfara,Gusau,Mada,"Government Secondary School, Mada",Male,Disabled,NECO,College of Education,17,17,12,5,5,0,1.8
2020/2021,North West,Zamfara,Gusau,Mada,"Government Secondary School, Mada",Male,Disabled,WAEC,College of Education,22,22,17,4,5,0,1.8
2020/2021,North West,Zamfara,Gusau,Mada,"Unity College, Gusau",Female,ALL,NABTEB,College of Education,123,121,79,19,13,6,1.9
2020/2021,North West,Zamfara,Gusau,Mada,"Unity College, Gusau",Female,ALL,NECO,College of Education,231,228,156,56,50,6,1.8
2020/2021,North West,Zamfara,Gusau,Mada,"Unity College, Gusau",Female,ALL,WAEC,College of Education,308,303,208,72,62,10,1.8
2020/2021,North West,Zamfara,Gusau,Mada,"Unity College, Gusau",Female,Disabled,NABTEB,College of Education,16,16,10,0,0,0,1.9
2020/2021,North West,Zamfara,Gusau,Mada,"Unity College, Gusau",Female,Disabled,NECO,College of Education,28,28,18,5,5,0,1.8
2020/2021,North West,Zamfara,Gusau,Mada,"Unity College, Gusau",Female,Disabled,WAEC,College of Education,40,39,25,5,5,0,1.8
2020/2021,North West,Zamfara,Gusau,Mada,"Unity College, Gusau",Male,ALL,NABTEB,College of Education,137,135,97,19,13,6,1.9
2020/2021,North West,Zamfara,Gusau,Mada,"Unity College, Gusau",Male,ALL,NECO,College of Education,274,270,184,51,44,7,1.8
2020/2021,North West,Zamfara,Gusau,Mada,"Unity College, Gusau",Male,ALL,WAEC,College of Education,360,355,249,68,62,6,1.8
2020/2021,North West,Zamfara,Gusau,Mada,"Unity College, Gusau",Male,Disabled,NABTEB,College of Education,16,16,10,0,0,0,1.9
2020/2021,North West,Zamfara,Gusau,Mada,"Unity College, Gusau",Male,Disabled,NECO,College of Education,31,31,18,0,0,0,1.8
2020/2021,North West,Zamfara,Gusau,Mada,"Unity College, Gusau",Male,Disabled,WAEC,College of Education,45,44,30,5,5,0,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Community Secondary School, Madawaki",Female,ALL,NABTEB,College of Education,70,69,45,13,13,0,1.9
2020/2021,North West,Zamfara,Gusau,Madawaki,"Community Secondary School, Madawaki",Female,ALL,NECO,College of Education,140,138,98,36,33,3,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Community Secondary School, Madawaki",Female,ALL,WAEC,College of Education,188,185,130,41,38,3,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Community Secondary School, Madawaki",Female,Disabled,NABTEB,College of Education,11,11,7,0,0,0,1.9
2020/2021,North West,Zamfara,Gusau,Madawaki,"Community Secondary School, Madawaki",Female,Disabled,NECO,College of Education,17,17,9,5,6,0,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Community Secondary School, Madawaki",Female,Disabled,WAEC,College of Education,22,22,14,4,5,0,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Community Secondary School, Madawaki",Male,ALL,NABTEB,College of Education,85,84,62,19,13,6,1.9
2020/2021,North West,Zamfara,Gusau,Madawaki,"Community Secondary School, Madawaki",Male,ALL,NECO,College of Education,197,194,128,41,39,2,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Community Secondary School, Madawaki",Male,ALL,WAEC,College of Education,229,226,158,50,43,7,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Community Secondary School, Madawaki",Male,Disabled,NABTEB,College of Education,11,11,7,0,0,0,1.9
2020/2021,North West,Zamfara,Gusau,Madawaki,"Community Secondary School, Madawaki",Male,Disabled,NECO,College of Education,20,20,12,5,6,0,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Community Secondary School, Madawaki",Male,Disabled,WAEC,College of Education,25,25,17,5,5,0,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Comprehensive High School, Madawaki",Female,ALL,NABTEB,College of Education,62,61,41,13,13,0,1.9
2020/2021,North West,Zamfara,Gusau,Madawaki,"Comprehensive High School, Madawaki",Female,ALL,NECO,College of Education,100,99,67,26,22,4,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Comprehensive High School, Madawaki",Female,ALL,WAEC,College of Education,140,138,94,32,28,4,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Comprehensive High School, Madawaki",Female,Disabled,NABTEB,College of Education,11,11,7,0,0,0,1.9
2020/2021,North West,Zamfara,Gusau,Madawaki,"Comprehensive High School, Madawaki",Female,Disabled,NECO,College of Education,11,11,6,5,5,0,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Comprehensive High School, Madawaki",Female,Disabled,WAEC,College of Education,19,19,11,4,5,0,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Comprehensive High School, Madawaki",Male,ALL,NABTEB,College of Education,56,55,38,6,7,0,1.9
2020/2021,North West,Zamfara,Gusau,Madawaki,"Comprehensive High School, Madawaki",Male,ALL,NECO,College of Education,94,93,64,15,11,4,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Comprehensive High School, Madawaki",Male,ALL,WAEC,College of Education,126,124,86,23,19,4,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Comprehensive High School, Madawaki",Male,Disabled,NABTEB,College of Education,11,11,7,0,0,0,1.9
2020/2021,North West,Zamfara,Gusau,Madawaki,"Comprehensive High School, Madawaki",Male,Disabled,NECO,College of Education,11,11,6,0,0,0,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Comprehensive High School, Madawaki",Male,Disabled,WAEC,College of Education,16,16,11,0,0,0,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Government Secondary School, Madawaki",Female,ALL,NABTEB,University,62,61,45,19,20,0,1.6
2020/2021,North West,Zamfara,Gusau,Madawaki,"Government Secondary School, Madawaki",Female,ALL,NECO,University,117,115,86,36,33,3,1.6
2020/2021,North West,Zamfara,Gusau,Madawaki,"Government Secondary School, Madawaki",Female,ALL,WAEC,University,177,174,133,54,47,7,1.6
2020/2021,North West,Zamfara,Gusau,Madawaki,"Government Secondary School, Madawaki",Female,Disabled,NABTEB,University,11,11,7,6,7,0,1.6
2020/2021,North West,Zamfara,Gusau,Madawaki,"Government Secondary School, Madawaki",Female,Disabled,NECO,University,17,17,12,5,6,0,1.6
2020/2021,North West,Zamfara,Gusau,Madawaki,"Government Secondary School, Madawaki",Female,Disabled,WAEC,University,22,22,17,4,5,0,1.6
2020/2021,North West,Zamfara,Gusau,Madawaki,"Government Secondary School, Madawaki",Male,ALL,NABTEB,University,75,74,55,26,27,0,1.6
2020/2021,North West,Zamfara,Gusau,Madawaki,"Government Secondary School, Madawaki",Male,ALL,NECO,University,143,141,110,36,33,3,1.6
2020/2021,North West,Zamfara,Gusau,Madawaki,"Government Secondary School, Madawaki",Male,ALL,WAEC,University,179,176,130,50,43,7,1.6
2020/2021,North West,Zamfara,Gusau,Madawaki,"Government Secondary School, Madawaki",Male,Disabled,NABTEB,University,11,11,7,6,7,0,1.6
2020/2021,North West,Zamfara,Gusau,Madawaki,"Government Secondary School, Madawaki",Male,Disabled,NECO,University,17,17,12,5,6,0,1.6
2020/2021,North West,Zamfara,Gusau,Madawaki,"Government Secondary School, Madawaki",Male,Disabled,WAEC,University,25,25,17,4,5,0,1.6
2020/2021,North West,Zamfara,Gusau,Madawaki,"Unity College, Gusau",Female,ALL,NABTEB,College of Education,51,50,31,6,7,0,1.9
2020/2021,North West,Zamfara,Gusau,Madawaki,"Unity College, Gusau",Female,ALL,NECO,College of Education,85,84,55,15,11,4,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Unity College, Gusau",Female,ALL,WAEC,College of Education,112,110,77,23,19,4,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Unity College, Gusau",Female,Disabled,NABTEB,College of Education,11,11,7,0,0,0,1.9
2020/2021,North West,Zamfara,Gusau,Madawaki,"Unity College, Gusau",Female,Disabled,NECO,College of Education,11,11,6,0,0,0,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Unity College, Gusau",Female,Disabled,WAEC,College of Education,14,14,8,0,0,0,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Unity College, Gusau",Male,ALL,NABTEB,College of Education,62,61,38,6,7,0,1.9
2020/2021,North West,Zamfara,Gusau,Madawaki,"Unity College, Gusau",Male,ALL,NECO,College of Education,97,96,67,15,11,4,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Unity College, Gusau",Male,ALL,WAEC,College of Education,137,135,97,27,24,3,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Unity College, Gusau",Male,Disabled,NABTEB,College of Education,11,11,7,0,0,0,1.9
2020/2021,North West,Zamfara,Gusau,Madawaki,"Unity College, Gusau",Male,Disabled,NECO,College of Education,11,11,6,0,0,0,1.8
2020/2021,North West,Zamfara,Gusau,Madawaki,"Unity College, Gusau",Male,Disabled,WAEC,College of Education,16,16,11,0,0,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Community Secondary School, Banga",Female,ALL,NABTEB,Polytechnic,110,108,79,39,34,5,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Community Secondary School, Banga",Female,ALL,NECO,Polytechnic,200,197,138,46,44,2,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Community Secondary School, Banga",Female,ALL,WAEC,Polytechnic,241,237,172,59,52,7,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Community Secondary School, Banga",Female,Disabled,NABTEB,Polytechnic,13,13,7,6,7,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Community Secondary School, Banga",Female,Disabled,NECO,Polytechnic,25,25,15,5,5,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Community Secondary School, Banga",Female,Disabled,WAEC,Polytechnic,30,30,19,5,5,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Community Secondary School, Banga",Male,ALL,NABTEB,Polytechnic,126,124,90,32,27,5,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Community Secondary School, Banga",Male,ALL,NECO,Polytechnic,220,217,162,51,50,1,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Community Secondary School, Banga",Male,ALL,WAEC,Polytechnic,260,256,177,59,52,7,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Community Secondary School, Banga",Male,Disabled,NABTEB,Polytechnic,13,13,10,6,7,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Community Secondary School, Banga",Male,Disabled,NECO,Polytechnic,28,28,18,5,6,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Community Secondary School, Banga",Male,Disabled,WAEC,Polytechnic,30,30,19,5,5,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Comprehensive High School, Banga",Female,ALL,NABTEB,Polytechnic,56,55,41,26,27,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Comprehensive High School, Banga",Female,ALL,NECO,Polytechnic,94,93,70,31,28,3,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Comprehensive High School, Banga",Female,ALL,WAEC,Polytechnic,115,113,89,36,33,3,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Comprehensive High School, Banga",Female,Disabled,NABTEB,Polytechnic,11,11,7,6,7,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Comprehensive High School, Banga",Female,Disabled,NECO,Polytechnic,11,11,9,5,5,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Comprehensive High School, Banga",Female,Disabled,WAEC,Polytechnic,14,14,11,5,5,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Comprehensive High School, Banga",Male,ALL,NABTEB,Polytechnic,59,58,45,19,20,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Comprehensive High School, Banga",Male,ALL,NECO,Polytechnic,123,121,86,31,28,3,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Comprehensive High School, Banga",Male,ALL,WAEC,Polytechnic,131,129,94,36,33,3,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Comprehensive High School, Banga",Male,Disabled,NABTEB,Polytechnic,11,11,7,6,7,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Comprehensive High School, Banga",Male,Disabled,NECO,Polytechnic,14,14,9,5,5,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Comprehensive High School, Banga",Male,Disabled,WAEC,Polytechnic,19,19,14,5,5,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Government Secondary School, Banga",Female,ALL,NABTEB,Polytechnic,72,71,48,13,14,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Government Secondary School, Banga",Female,ALL,NECO,Polytechnic,151,149,107,31,28,3,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Government Secondary School, Banga",Female,ALL,WAEC,Polytechnic,190,187,125,36,33,3,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Government Secondary School, Banga",Female,Disabled,NABTEB,Polytechnic,11,11,7,0,0,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Government Secondary School, Banga",Female,Disabled,NECO,Polytechnic,14,14,9,5,5,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Government Secondary School, Banga",Female,Disabled,WAEC,Polytechnic,19,19,14,5,5,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Government Secondary School, Banga",Male,ALL,NABTEB,Polytechnic,88,87,62,19,20,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Government Secondary School, Banga",Male,ALL,NECO,Polytechnic,160,158,113,26,22,4,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Government Secondary School, Banga",Male,ALL,WAEC,Polytechnic,249,245,161,50,43,7,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Government Secondary School, Banga",Male,Disabled,NABTEB,Polytechnic,11,11,7,0,0,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Government Secondary School, Banga",Male,Disabled,NECO,Polytechnic,17,17,12,0,0,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Government Secondary School, Banga",Male,Disabled,WAEC,Polytechnic,22,22,14,5,5,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Unity College, Kaura Namoda",Female,ALL,NABTEB,College of Education,126,124,83,32,27,5,1.9
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Unity College, Kaura Namoda",Female,ALL,NECO,College of Education,226,223,162,51,44,7,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Unity College, Kaura Namoda",Female,ALL,WAEC,College of Education,316,311,221,81,71,10,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Unity College, Kaura Namoda",Female,Disabled,NABTEB,College of Education,16,16,10,6,7,0,1.9
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Unity College, Kaura Namoda",Female,Disabled,NECO,College of Education,28,28,18,5,5,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Unity College, Kaura Namoda",Female,Disabled,WAEC,College of Education,40,39,25,9,9,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Unity College, Kaura Namoda",Male,ALL,NABTEB,College of Education,131,129,86,32,27,5,1.9
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Unity College, Kaura Namoda",Male,ALL,NECO,College of Education,206,203,147,46,39,7,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Unity College, Kaura Namoda",Male,ALL,WAEC,College of Education,314,309,219,72,66,6,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Unity College, Kaura Namoda",Male,Disabled,NABTEB,College of Education,16,16,10,6,7,0,1.9
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Unity College, Kaura Namoda",Male,Disabled,NECO,College of Education,25,25,18,5,5,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Banga,"Unity College, Kaura Namoda",Male,Disabled,WAEC,College of Education,37,36,22,5,5,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Dan-Isa,"Community Secondary School, Dan-Isa",Female,ALL,NABTEB,College of Education,56,55,41,19,20,0,1.9
2020/2021,North West,Zamfara,Kaura Namoda,Dan-Isa,"Community Secondary School, Dan-Isa",Female,ALL,NECO,College of Education,100,99,77,31,28,3,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Dan-Isa,"Community Secondary School, Dan-Isa",Female,ALL,WAEC,College of Education,134,132,105,45,43,2,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Dan-Isa,"Community Secondary School, Dan-Isa",Female,Disabled,NABTEB,College of Education,11,11,7,6,7,0,1.9
2020/2021,North West,Zamfara,Kaura Namoda,Dan-Isa,"Community Secondary School, Dan-Isa",Female,Disabled,NECO,College of Education,11,11,9,5,5,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Dan-Isa,"Community Secondary School, Dan-Isa",Female,Disabled,WAEC,College of Education,14,14,11,5,5,0,1.8
2020/2021,North West,Zamfara,Kaura Namoda,Dan-Isa,"Community Secondary School, Dan-Isa",Male,ALL,NABTEB,College of Education,64,63,45,19,20,0,1.9
