session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1209,35,34.542857142857144
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1344,39,34.46153846153846
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1289,37,34.83783783783784
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1344,39,34.46153846153846
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,967,28,34.535714285714285
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1075,31,34.67741935483871
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,1088,32,34.0
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,,Unqualified,941,27,34.851851851851855
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,270,7,38.57142857142857
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,275,7,39.285714285714285
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,231,6,38.5
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Disabled,Public,SSS,,BEd or Equivalent,Qualified,275,7,39.285714285714285
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,218,6,36.333333333333336
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Disabled,Public,SSS,,,Unqualified,275,7,39.285714285714285
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Non-Disabled,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,524,15,34.93333333333333
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,538,16,33.625
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Non-Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,201,6,33.5
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Non-Disabled,Private,Pre-Primary/Primary,,,Unqualified,242,7,34.57142857142857
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Non-Disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,448,13,34.46153846153846
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Non-Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,242,7,34.57142857142857
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,322,9,35.77777777777778
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,672,19,35.36842105263158
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Non-Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,443,13,34.07692307692308
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,538,16,33.625
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,,Unqualified,806,23,35.04347826086956
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,806,23,35.04347826086956
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,685,20,34.25
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,717,21,34.142857142857146
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,806,23,35.04347826086956
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,806,23,35.04347826086956
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,685,20,34.25
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,627,18,34.833333333333336
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,846,25,33.84
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,,Unqualified,717,21,34.142857142857146
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,564,16,35.25
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,627,18,34.833333333333336
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,JSS,,NCE,Qualified,290,7,41.42857142857143
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,JSS,,NCE,Qualified,257,6,42.833333333333336
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Disabled,Public,JSS,,NCE,Qualified,320,8,40.0
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,JSS,,,Unqualified,257,6,42.833333333333336
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,276,7,39.42857142857143
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Disabled,Public,JSS,,BEd or Equivalent,Qualified,171,4,42.75
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,86,2,43.0
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,806,23,35.04347826086956
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,,Unqualified,896,26,34.46153846153846
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,846,25,33.84
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,896,26,34.46153846153846
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,887,26,34.11538461538461
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,851,25,34.04
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,887,26,34.11538461538461
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,986,29,34.0
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,887,26,34.11538461538461
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,851,25,34.04
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,887,26,34.11538461538461
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,,Unqualified,806,23,35.04347826086956
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,SSS,,NCE,Qualified,180,5,36.0
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,87,2,43.5
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,SSS,,NCE,Qualified,101,3,33.666666666666664
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,193,5,38.6
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,101,3,33.666666666666664
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,102,3,34.0
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,180,5,36.0
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,174,5,34.8
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Non-Disabled,Public,JSS,,NCE,Qualified,261,7,37.285714285714285
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,228,6,38.0
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,247,6,41.16666666666666
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,214,5,42.8
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Non-Disabled,Public,JSS,,NCE,Qualified,218,5,43.6
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,71,2,35.5
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Non-Disabled,Public,JSS,,NCE,Qualified,114,3,38.0
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,967,28,34.535714285714285
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,896,26,34.46153846153846
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,927,27,34.333333333333336
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1031,30,34.36666666666667
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,887,26,34.11538461538461
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1075,31,34.67741935483871
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,806,23,35.04347826086956
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,717,21,34.142857142857146
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,725,21,34.523809523809526
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,717,21,34.142857142857146
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,Unqualified,806,23,35.04347826086956
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,851,25,34.04
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,180,5,36.0
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,203,5,40.6
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,205,5,41.0
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Non-Disabled,Public,SSS,,NCE,Qualified,203,5,40.6
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Disabled,Public,SSS,,NCE,Qualified,193,5,38.6
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Non-Disabled,Public,SSS,,NCE,Qualified,159,4,39.75
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,407,10,40.7
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,357,9,39.66666666666666
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,290,7,41.42857142857143
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Disabled,Public,JSS,,BEd or Equivalent,Qualified,314,8,39.25
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Disabled,Public,JSS,,BEd or Equivalent,Qualified,436,11,39.63636363636363
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,143,4,35.75
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,157,4,39.25
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,,Unqualified,1612,47,34.297872340425535
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1479,43,34.395348837209305
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1088,32,34.0
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1165,34,34.26470588235294
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1128,33,34.18181818181818
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1299,38,34.18421052631579
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1289,37,34.83783783783784
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1479,43,34.395348837209305
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1249,36,34.69444444444444
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1075,31,34.67741935483871
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1048,30,34.93333333333333
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1120,32,35.0
2020/2021,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,116,3,38.66666666666666
