session,zone,state,lga,institution_type,tertiary_institution,gender,disability,programme_cluster,discipline_group,programme
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,ART,Philosophy
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,ART,Philosophy
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,ART,Philosophy
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,ART,Religious Studies
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,ART,Religious Studies
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,ART,Religious Studies
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,ART,Religious Studies
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,ART,History and International Studies
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,ART,History and International Studies
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,ART,History and International Studies
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,ART,History and International Studies
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,ART,Fine and Applied Arts
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,ART,Fine and Applied Arts
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,ART,Fine and Applied Arts
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,ART,Fine and Applied Arts
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,ART,Theatre Arts
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,ART,Theatre Arts
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,ART,Theatre Arts
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,ART,Theatre Arts
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Social Sciences,Criminology
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Social Sciences,Criminology
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Social Sciences,Criminology
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Social Sciences,Criminology
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Social Sciences,Economics
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Social Sciences,Economics
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Social Sciences,Economics
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Social Sciences,Economics
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Social Sciences,International Relations
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Social Sciences,International Relations
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Social Sciences,International Relations
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Social Sciences,International Relations
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Social Sciences,Geography
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Social Sciences,Geography
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Social Sciences,Geography
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Social Sciences,Geography
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Social Sciences,Broadcasting
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Social Sciences,Broadcasting
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Social Sciences,Broadcasting
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Social Sciences,Broadcasting
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Social Sciences,Journalism and Media Studies
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Social Sciences,Journalism and Media Studies
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Social Sciences,Journalism and Media Studies
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Social Sciences,Journalism and Media Studies
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Social Sciences,Public Relations
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Social Sciences,Public Relations
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Social Sciences,Public Relations
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Social Sciences,Public Relations
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Social Sciences,Development Communication
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Social Sciences,Development Communication
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Social Sciences,Development Communication
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Social Sciences,Development Communication
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Social Sciences,Mass Communication
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Social Sciences,Mass Communication
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Social Sciences,Mass Communication
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Social Sciences,Mass Communication
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Social Sciences,Accounting
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Social Sciences,Accounting
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Social Sciences,Accounting
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Social Sciences,Accounting
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Social Sciences,Public Administration
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Social Sciences,Public Administration
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Social Sciences,Public Administration
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Social Sciences,Public Administration
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Social Sciences,Insurance
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Social Sciences,Insurance
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Social Sciences,Insurance
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Social Sciences,Insurance
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Social Sciences,Marketing
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Social Sciences,Marketing
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Social Sciences,Marketing
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Social Sciences,Marketing
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Social Sciences,Business Administration
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Social Sciences,Business Administration
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Social Sciences,Business Administration
2021/2022,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Social Sciences,Business Administration
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Education,Curriculum Studies
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Education,Curriculum Studies
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Education,Curriculum Studies
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Education,Curriculum Studies
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Education,Educational Technology
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Education,Educational Technology
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Education,Educational Technology
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Education,Educational Technology
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,Education,Adult Education
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,Education,Adult Education
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,Education,Adult Education
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,Education,Adult Education
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,ART,Igbo
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,ART,Igbo
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,ART,Igbo
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,ART,Igbo
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,ART,Yoruba
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,ART,Yoruba
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,ART,Yoruba
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,ART,Yoruba
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Non-Disabled,Non-STEMM,ART,Hausa
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Male,Disabled,Non-STEMM,ART,Hausa
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Non-Disabled,Non-STEMM,ART,Hausa
2022/2023,North West,Katsina,Funtua,College of Education,"College of Education, Funtua",Female,Disabled,Non-STEMM,ART,Hausa
