school
Dr Ibrahim Dogo Govt Girls Junior Secondary School Sakwa
Government Junior Secondary School Chibiyayi
Government Junior Secondary School Sakwa
Imam Malik College For Arabic And Islamic Studies Sakwa
Staff Primary School Government Girls College Sakwa
Government Junior Secondary School Gadai
Government Junior Secondary School Kujjin
Government Junior Secondary School Tashena
"Kalgari Nomadic Primary School, Kalgari"
"Karnaya Primary School, Karnaya"
Kawaye Primary School
"Kwaimawa Primary School, Kwaimawa"
Rural Education Foundatin
Sabangarin Dadin Duniya Primary Scool
Stand Point International School
Zainab Ije Primary School
"Ilori Primary School, Ilori"
Jabewa Primary School
"Kalusa Primary School, Kalusa"
"Khair Model Schools,  Dutse"
"Kudai Gabas Primary School, Kudai"
"Kudai Gidan Mallam Shehu Primary School, Kandi"
"Kudai Yamma Primary School, Kudai"
"Kwarin Makera Primary School, Kwarinmakera"
"Model Boarding, Kudaiprimary School, Kudai"
Muazu Digawa Nomadic Primary School Dutse
Raju Nomadic
"Ruru C/Gari Primary School, Ruru"
"Sumore Primary School, Sumore Village"
"Yalwa Ruru Primary School, Laraba Kudai"
"Yanjaji Kanawa Primary School, Yanjaji"
Almahir Collage
Amal Omniscient Schools  Nursery And Primary School  Limawa Dutse
"Cem Total Child School , Dutse"
"Dutse Model Primary School, Limawa"
"Gabari Nomadic Primary School, Gabari"
"Giwaran Primary School, Giwaran"
"Isari Primary School, Isari"
"Kyaran Primary School, Kyaran Village"
"Limawa Primary School, Limawa"
"Ruru U/Madaki Primary School, Rur Town"
"School For The Blind Primary School, Limawa"
"Tabobo Primary School, Tabobo"
"Yargaba Primary School, Yargaba"
Zainab Memorial School
Al Hikmah Bright Academy  Junior Secondaryschool
"Bakin- Ruwa Primary School, Bakin- Ruwa"
"Bashuri Primary School, Bashuri"
Burtilan Primary School
Darul Quran Academy
Devine Mercy Nursery And Parimary
"Dutse Model Internationalnursery / Primary School, Yadi"
Golden Light Nurseryand Primary School
Islamic Standard Nursery And Primary
"Katangar Lafiya Primary School, Katangar Lafiya"
"Lakayawa Primary School, Lakayawa"
"Madobi Primary School, Madobi"
"Sabalari Primary School, Sabalari"
"Takur Site Primary School, Takut Site"
Umar Garba Memorial School
"Yina Primary School, Yina"
"Bembem Nomadic Primary School, Bembem"
"Chaichai Primary School, Chaichai"
Chino International School  Dutse
Dilake Primary School
"Dutse Model Quranic Primary School, Garu"
"Gadarawa Primary School, Gadarawa"
"Gandu Primary School, Sakwaya"
"Gorin Nomadic Primary School, Gorin"
"Jamaar Gide Primary School, Jamaar Gide"
"Katangare Primary School, Katangare"
"Maibarewa Primary School, Maibarewa"
Precious Kids Academy School
"Sabon G/Masara Primary School, Sabangarin Dammasara"
Sabon Garin Maiwa Primary School
"Sakwaya Central Primary School, Sakwaya"
"Tisa Primary School, Tisa Village"
"Zai Primary School, Zai"
Ansaruddeen Islamiyya Gagarawa
Damaski Primary School
Dan Karfe Nomadic Primary School
"Gagarawa Gari Primary School, Gagarawa Gari"
"Gagarawa Islamiya Primary School, Gagarawa"
"Gagarawa Model Primary School, Gagarawa"
"Jagindi Primary School, Jagindi"
Kadeja Primary School
"Maishahada Primary School, Maishahada"
"Gagarawa Special Primary School, Gagarawa"
Ja Oji Nomadic Primary School
"Kaki Aiki Primary School, Kaki Aiki"
"Makerabu Primary School, Makerabu"
New  Model  P.Rimary School
Tsohon Asibiti Quranic Primary School
"Tudun Fulani Nomadic Primary School, Tudunfulani"
"Garin Ciroma Primary School, Garinchiroma"
"Garin Dutse Primary School, Garin Dutse Fulani"
"Garin Gada Primary School, Garin Gada"
"Garin Goto Primary School, Garin Goto"
"Kangarwa Primary School, Kangarwa"
Kawari Nomadic Primary School
Makwai Nomadic Primary School
"Unguwar Liman Primary School, Unguwar Liman"
"Dandidi Primary School, Andidi"
"Gurfeli Primary School, Gurfeli"
"Kanyu Primary School, Kanyu"
"Kore Sabuwa Primary School, Kore Sabuwa"
"Korebalatu Primary School, Kore Balatu"
"Malam Ada Primary School, Malam Ada"
Wadi Nomadic Primary School
"Akwai Allah Primary School, Akwai Allah"
"Dangada Nomadic Primary School, Dandaga Fulani"
"Habatsai Primary School, Habatsaai"
"Karya Kaho Primary School, Karya Kaho"
"Madaka Primary School, Madaka"
"Malambaki Primary School, Malam Baki"
"Yanhota Islamiya Primary School, Yanhota"
"Baraye Primary School, Baraye"
"Danmadai Primary School, Danmadai"
Hardo Ado Nomadic Primary
Kwalam/Jankawa Fulani Primary School
"Manda Nomadic Primary School, Manda"
"Tsangaya Model Mai Aduwaprimary School, Maiaduwa"
Yelwa Nomadic Primary School
"Bela Nomadic Primary School, Bela"
"Dannani Primary School, Dannani"
"Hardo Kwalle Nomadic Primary School, Hardo Kwalle"
"Magaji Kufai Primary School, Magaji Kufai"
Maikilili Primary School
"Medin Laban Primary School, Medin Laban"
Zaro Nomadic Primary School
"Dogon Dawa Primary School, Dogondawa"
"Hardo Lawan Nomadic Primary School, Rigar Naannabi"
"Mai Aduwa Primary School, Mai Aduwa"
"Medu Special Primary School, Medu"
"Mutumbi Primary School, Mutumbi"
Tarbiyatul Islam Islamiyya Medu
"Zingaran Primary School, Zingaran"
"Ganji Primary School, Ganji"
Hardo Maihura Nomadic Primary School
"Jaftar Primary School, Jaftar"
Madarasatul Tarbiyyatul Islam Yalawa
"Maijiruwa Primary School, Maijiruwa"
"Sarkin Dare Primary School, Sarki Dare"
"Yalawa Primary School, Yalawa"
"Bula Primary School, Bula"
"Gayawar Malam Primary School, Gayawar Malam"
Hardo Yakubu Nomadic Primary School
"Kabiwa Primary School, Kabewa"
"Maitsintsiya Primary School, Maitsintsiya"
"Shirinya Primary School, Shirinya Fulani"
"Zarada Primary School, Zarada"
"Aduwa Primary School, Aduwa"
"B/Shabara Islamiyya Primary School, Bakan Shabara"
"Buduru Primary School, Buduru"
"Danbarwa Nomadic Primary School, Danbarwa"
Dandagare Primary School
"Dukawa Primary School, Dukawa"
"Gasatanni Nomadic Primary School, Gasatanni"
"Gurarraji Primary School, Gurarraji"
"Kashin Ganji Primary School, Kashin Ganji"
"Lautai Primary School, Lautai"
"Nabanawa Primary School, Nabanawa"
"Tsakitan Nomadic Primary School, Tudun Wada"
Danya Islamiyya Primary School
"Doko Islamiyya Primary School, Doko"
"Doko Primary School, Doko"
"Guruma Nomadic Primary School, Guruma"
"Kattakarawa Nomadic Primary School, Kattakarawa"
"Mai Kambu Nomadic Primary School, Mai Kambu"
"Nasakar Primary School, Nasakar"
"Tsalle Primary School, Tsalle"
"Tsangaya Mallam Faruku Usman, Doko"
"Tsangaya Mallam Shisu Ibrahim Zakariya, Doko"
"Binta Abubakar Islamiyya Primary School, Garki"
Community Nursey And Primary School
"Garki Islamiyya Primary School, Garki"
"Garki Model Primary School, Garki"
Garki Special Primary School
"Garki Special Primary School, Garki"
"Islamic Comprehensive School, Garki"
"Janbulo Islamiyya Primary School, Garki"
Koyoma Primary School
"Kwanar Garki Primary School, Garki"
"Mahoni Primary School, Mahoni Garki"
"Nysc Nursery And Primary School, Garki"
"Santami Private Primary School, Garki"
Tsangaya Mallam Abdurrazaku
Tsangaya Mallam Alkasim (Sabuwar Unguwa Islamiyya)
Tsangaya Mallam Ismaila Hussaini
Tsangaya Mallam Saleh Biniya
Tsangaya Mallam Sani Mai Sa Daya (Qur-Anic Integration School)
Tsangaya Mallam Sani Naibi
Tsangaya Nabanawa
Tsangayar Malama Rakiya Adamu
"Yanfure Primary School, Garki"
"Babande Primary School, Babande"
"Dandibilo Primary School, Dandibilo"
"Dunkumi Primary School, Dunkumi"
"Gayawa Primary School, Gayawa"
"Gwarzon Garki Primary School, Gwarzon Garki"
"Hardo Gabas Nomadic Primary School, Hardo Gabas"
"Kaya Central Primary School, Kaya"
Kudu Nomadic Primary School
"Maigaggafa Primary School, Maigaggafa"
"Nelbire Nomadic Primary School, Nelbire"
Tsangaya Mallam Dan-Dawanau
"Balalashe Primary School, Balallashe"
"Dankargo Primary School, Dankargo"
"Duwala Primary School, Duwalu"
"Gebawa Primary School, Gebawa"
Guruma Nomadic Primary School
"Jaftawa Primary School, Jaftawa"
"Jirima Islamiyya Primary School, Jirima"
"Jirima Primary School, Jirima"
"Kaya Islamiyya Primary School, Kaya"
"Maigatari Primary School, Maigatari"
"Sayori Islamiyya Primary School, Sayori"
"Umbono Primary School, Umbono"
"Dakace Primary School, Dakace"
"Dankarofi Primary School, Dankarofi"
"Fafen-Gawo Primary School, Fagen-Gawo"
"Gidan Baki Primary School, Gidan Baki"
"Jangari Primary School, Jangari"
"Kanya Mai Kaho Primary School, Kanya Mai Kaho"
"Kekau Primary School, Kekau"
Mahoni Primary School
"Makangawa Primary School, Makangawa"
"Sayori Primary School, Sayori"
"Unguwar Bako Primary School, Unguwar Bako"
"Danmaigari Primary School, Danmaigari"
"Fankami Primary School, Fankami"
"Gidan Gayya Primary School, Gidan Gayya"
"Jarimawa Primary School, Jarimawa"
"Kargo Central Primary School, Kargo"
"Kargo Islamiyya Primary School, Kargo"
"Kita Primary School, Kita"
"Makera Primary School, Makera"
"Sugungun Islamiyya Primary School, Sugungun"
"Unguwar-Ganji Primary School, Unguwar-Ganji"
"Gidan Maza Primary School, Gidan Maza"
"Jaya Primary School, Jaya"
"Koguran Sabuwa Primary School, Koguran Sabuwa"
"Kore Central Primary School, Kore"
"Kore Islamiyya Primary School, Kore"
"Sugungun Primary School, Sugungun"
Tsangaya Mallam Usman Kore
"Yar-Barewa Primary School, Yar-Barewa"
"Ajura Primary School, Ajura"
"Daki-Daka Primary School, Daki-Daka"
"Danyaka Nomadic Primary School, Danyaka"
"Galadimawa Primary School, Galadimawa"
"Giyayya Nomadic Primary School, Giyayya"
"Koguran Tsohuwa Primary School, Koguran Tsohuwa"
"Masheme Islamiyya Primary School, Masheme"
"Muku Primary School, Muku"
"Tagwaye Primary School, Tagwaye"
"Zaidawa Primary School, Zaidawa"
"Danbako Primary School, Danbako"
"Daurawa Nomadic Primary School, Daurawa"
"Ganga Nomadic Primary School, Ganga"
"Gubrai Primary School, Gubrai"
"Kabawa Primary School, Kabawa"
"Kududdufawa Primary School, Kududdufawa"
"Masheme Primary School, Masheme"
"Rafin Jatau Primary School, Rafin Jatau"
"Rafin Marke Primary School, Rafin Marke"
"Tagwayen-Fage Primary School, Tagwayen Fage"
"Zakoki Primary School, Zakoki"
"Abbawa Nomadic Primary School, Abbawa Fulani"
"Asayaya Primary School, Asayaya"
Danbarage Primary School
"Danbarage Primary School, Danbarage"
"Dorai Primary School, Dorai"
"Gunzara Primary School, Gunzara"
"Karaye Primary School, Karaye"
"Kurgunguma Primary School, Kurgunguma"
"Matsari Primary School, Matsari"
"Tankari Primary School, Tankari"
"Baikarya Primary School, Baikarya"
"Duku Duku Nomadic Primary School, Dukuduku"
"Hardo Usaini Nomadicprimary School, Rigar Lawan"
"Mijingin Primary School, Mijingini"
Sheikul Islam Ibn Taimiyya Islamiyya
"Tsamai Nomadic Primary School, Tsamai B Fulani"
Tsangaya M Amadu Baikarya
Ubayyu Bin Kaab
Usman Bn Affan Islamiyya
Abs Compre.  Nursery And Primary Sch.
Ahmed Musa Arabic Thfizul Quran (Abul- Yatam)
"Dan Ama Primary School, Dan Ama"
"Danama Nomadic Islamiyya Primary School, Dan Ama Fulani"
"Fada Islamiya Primary School, Gumel"
Ihyaus Sunnah Alkalaula Islamiyah
Imam Malik Islamiyya Community Primary School
"Model Boarding Primary School, Gumel"
Tsangaya Abdullahi Kokinami
Zaid Bin Thabit
Al-Nasoro Nursery
"Bariki Special Primary School, Gumel"
Ftr Nursery And  Primary School
"Kanjau  B  Nomadic Primary School, Kajau B Fulani"
"Mra Islamiyya Primary School, Gumel"
"Sani  Isiya Dantanoma Primary School, Gumel Town"
Tsangaya Alh Yahaya Dan Ama
"Zuge Primary School, Zuge"
Annasoro Islamiyya Primary School
"Dagerawa Nomadicprimary School, Dagerawa"
"Galagamma Pilot Special  Primary School, Gumel"
"Gandun Waziri Nomadicprimary School, Gandun Waziri"
"Kanjau Nomadic Primary School, Kanjau A Fulani"
"Nakota Model Girls Onlyprimary School, Gumel"
Tsangaya M Ado Dan Ogo Barkin Faka
"Zuwo Nomadic Primary School, Zuwo Fulani"
Alhaji Ali Baban Kambari Primary School
Aminu Sani Primary School
"Dahiru Attah Central Primary School, Gumel"
Danyaya Academy And Islamiyya
"Garin Barka Primary School, Garin Barka"
"Kokinami Primary School, Kokonami"
"Nakota Model Quran  Islamiya Primary School, Gumel"
Tsangaya M Badamasi Dan Ama
Ansarul Sunnah Community Primary School
"Garin Baki Primary School, Garin Baki"
"Garin Baushe Islamiyya Primary School, Garin Baushe"
"Garin Dagariyo Primary School, Garin Dagariyo"
"Garin Gambo Primary School, Garin Gambo"
"Liman Mado Primary School, Garin Liman"
Tsangaya M. Hassan Garin Gambo
Abuja Primary School Gumel
Ahmed Mohammed Sani Primary Scool
Aminu Usman P.A Primary School
"Dahiru Attah Modelprimary School, Gumel"
"Girls Child Center Primary School, Gumel"
"Kuka Uku Nomadic Primary School, Kuka Uku Fulani"
"Nasoro Special Science Primary School, Gumel"
Nurul Islam Community Primary School
Tsangaya M Saley Habu Mijingini
Ridul Qur`An Islamiyya Primary School
Sadik International School
Tsangaya Alaramma Malam Saidu
Tsangaya Liman
Tsangayar Alaramma Mallam Idris Husaini
Tsangayar Dan Jaji Maji
Tsangayar Malam Hashimu
Tsangayar Malam Saadu
Tsangayar Malam Salisu
Tsangayar Malam Shuibu Shagari
Umaish International School
"Waec Primary School, Kafin Hausa"
"Yamma Primary School, Kafin-Hausa"
"Abdallawa Islamiyya Primary School, Abdallawa"
"Afarake Primary School, Afarake"
"Auno Primary School, Auno"
"Bulangu Special Primary School, Bulangu"
"Damanyo Primary School, Danyo"
"Gafasan Turawa Primary School, Gafasan Turawa"
"Hadogur Primary School, Hadogur"
"Kamugatawa Primary School, Kamugatawa"
"Kullum Primary School, Kullumi"
"Kwazalewa Primary School, Kwazalewa"
"Maruko Primary School, Maruko"
Rugi Nomadic Primary School
"Tage Primary School, Tage"
Tsurutawa Pri Sch
"Abdallawa Primary School, Abdualawa"
"Afirzina Primary School, Afirzina"
"Aushuran Chiroma Primary School, Ashuran Chiroma"
"Bulangu Yamma Primary School, Bulangu"
Dawasa Islamic Primary School
"Gamayin Primary School, Gamayin"
"Hago Primary School, Hago"
"Kanzan Galadima Primary School, Kukoki"
Kuloma Nomadic Primary School
Kurumbidi Primary School
"Lufida Primary School, Lufuda"
"Majawa Primary School, Majawa"
Maruwa Nomadic Primary School
"Sabara Primary School, Sabara"
Tarbiyatul Aulad/Naziful
"Tuminjira Primary School, Tuminjira"
"Adaraushe Primary School, Adaraushe"
"Aguran Galadima Primary School, Aguran Galadima"
Autako Islamiyya Primary School
"Busori Primary School, Busori"
Dolama Community Primary School
"Gandun Galadima Primary School, Gandun Galadima"
Hariyal Nomadic Primary School
"Kanzan Gari Primary School, Kanzan Gari"
"Kununu Primary School, Kununu"
"Lugga Primary School, Lugga"
"Maruwa Primary School, Maruwa"
"Mezan Primary School, Mezam"
Sabon Gida Islamiyya Primary School
Sharbi Primary School
"Toyawa Primary School, Toyawa"
"Turakawa Primary School, Turakawa"
"Aduya Primary School, Aduya"
"Aguran Magaji Primary School, Aguran Magaji"
"Autako Islamiyya Primary School, Autako"
"Chakwasan Primary School, Chakwasan"
Duwameri Nomadic Primary School
Gazarawa Islamiyya Primary School
"Hatsa Baffawa Primary School, Hatsa Baffawa"
