session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years,gap_band
2023/2024,Male,ALL,NECO,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,35,25,11,10,1,0,10,14,1,2.1,2 years
2023/2024,Male,ALL,NECO,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,18,13,6,5,0,0,5,7,1,2.1,3-5 years
2023/2024,Male,ALL,NECO,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,69,50,22,20,2,0,19,28,2,2.1,1 year
2023/2024,Male,ALL,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,30,22,9,9,1,0,8,13,0,2.1,2 years
2023/2024,Male,ALL,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,16,11,5,4,0,0,5,6,1,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,5,3,1,1,0,0,2,2,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,32,23,10,9,1,0,9,13,1,2.1,1 year
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,14,10,4,4,0,0,4,6,0,2.1,2 years
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,7,5,2,2,0,0,2,3,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,25,18,8,7,1,0,7,10,1,2.1,1 year
2023/2024,Male,ALL,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,11,8,3,3,0,0,3,5,0,2.1,2 years
2023/2024,Male,ALL,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,6,4,2,2,0,0,2,2,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,2,1,1,0,0,0,1,0,1,2.1,5+ years
2023/2024,Male,Disabled,WAEC,University,lga,Idah,North Central,Kogi,Idah,,,0,31,23,10,9,1,0,8,13,1,2.1,1 year
2023/2024,Male,Disabled,WAEC,University,lga,Idah,North Central,Kogi,Idah,,,0,13,10,4,4,0,0,3,6,0,2.1,2 years
2023/2024,Male,Disabled,WAEC,University,lga,Idah,North Central,Kogi,Idah,,,0,7,5,2,2,0,0,2,3,0,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,University,lga,Idah,North Central,Kogi,Idah,,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,14,10,4,4,0,0,4,6,0,2.1,1 year
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,6,4,2,2,0,0,2,2,0,2.1,2 years
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,11,8,4,3,0,0,3,4,1,2.1,1 year
2023/2024,Male,Disabled,WAEC,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,5,4,2,1,0,0,1,2,1,2.1,2 years
2023/2024,Male,Disabled,WAEC,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,University,lga,Idah,North Central,Kogi,Idah,,,0,15,11,5,4,0,0,4,6,1,2.1,1 year
2023/2024,Male,Disabled,NECO,University,lga,Idah,North Central,Kogi,Idah,,,0,6,5,2,2,0,0,1,3,0,2.1,2 years
2023/2024,Male,Disabled,NECO,University,lga,Idah,North Central,Kogi,Idah,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,University,lga,Idah,North Central,Kogi,Idah,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,7,5,2,2,0,0,2,3,0,2.1,1 year
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,5,4,2,2,0,0,1,2,0,2.1,1 year
2023/2024,Male,Disabled,NECO,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,NECO,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,5,3,1,1,0,0,2,2,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,2,1,1,1,0,0,1,0,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,2,1,1,1,0,0,1,0,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,2,1,1,0,0,0,1,0,1,2.1,1 year
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,559,407,174,161,14,0,152,233,13,2.1,1 year
2023/2024,Male,ALL,WAEC,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,241,175,75,69,6,0,66,100,6,2.1,2 years
2023/2024,Male,ALL,WAEC,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,125,91,39,36,3,0,34,52,3,2.1,3-5 years
2023/2024,Male,ALL,WAEC,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,39,28,12,11,1,0,11,16,1,2.1,5+ years
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,254,185,79,73,6,0,69,106,6,2.1,1 year
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,110,80,34,31,3,0,30,46,3,2.1,2 years
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,57,41,18,16,1,0,16,23,2,2.1,3-5 years
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,18,13,5,5,0,0,5,8,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,203,148,63,58,5,0,55,85,5,2.1,1 year
2023/2024,Male,ALL,WAEC,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,88,64,27,25,2,0,24,37,2,2.1,2 years
2023/2024,Male,ALL,WAEC,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,46,33,14,13,1,0,13,19,1,2.1,3-5 years
2023/2024,Male,ALL,WAEC,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,14,10,4,4,0,0,4,6,0,2.1,5+ years
2023/2024,Male,ALL,NECO,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,261,190,82,75,6,0,71,108,7,2.1,1 year
2023/2024,Male,ALL,NECO,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,113,82,35,32,3,0,31,47,3,2.1,2 years
2023/2024,Male,ALL,NECO,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,59,43,18,17,1,0,16,25,1,2.1,3-5 years
2023/2024,Male,ALL,NECO,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,18,13,6,5,0,0,5,7,1,2.1,5+ years
2023/2024,Male,ALL,NECO,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,119,87,37,34,3,0,32,50,3,2.1,1 year
2023/2024,Male,ALL,NECO,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,51,37,16,15,1,0,14,21,1,2.1,2 years
2023/2024,Male,ALL,NECO,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,27,19,8,8,1,0,8,11,0,2.1,3-5 years
2023/2024,Male,ALL,NECO,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,8,6,3,2,0,0,2,3,1,2.1,5+ years
2023/2024,Male,ALL,NECO,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,95,69,30,27,2,0,26,39,3,2.1,1 year
2023/2024,Male,ALL,NECO,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,41,30,13,12,1,0,11,17,1,2.1,2 years
2023/2024,Male,ALL,NECO,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,21,16,7,6,1,0,5,9,1,2.1,3-5 years
2023/2024,Male,ALL,NECO,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,7,5,2,2,0,0,2,3,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,81,59,25,23,2,0,22,34,2,2.1,1 year
2023/2024,Male,ALL,NABTEB,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,35,25,11,10,1,0,10,14,1,2.1,2 years
2023/2024,Male,ALL,NABTEB,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,18,13,6,5,0,0,5,7,1,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,37,27,11,11,1,0,10,16,0,2.1,1 year
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,16,12,5,5,0,0,4,7,0,2.1,2 years
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,8,6,3,2,0,0,2,3,1,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,30,21,9,8,1,0,9,12,1,2.1,1 year
2023/2024,Male,ALL,NABTEB,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,13,9,4,4,0,0,4,5,0,2.1,2 years
2023/2024,Male,ALL,NABTEB,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,7,5,2,2,0,0,2,3,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,36,26,11,10,1,0,10,15,1,2.1,1 year
2023/2024,Male,Disabled,WAEC,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,16,11,5,4,0,0,5,6,1,2.1,2 years
2023/2024,Male,Disabled,WAEC,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,8,6,3,2,0,0,2,3,1,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,17,12,5,5,0,0,5,7,0,2.1,1 year
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,7,5,2,2,0,0,2,3,0,2.1,2 years
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,13,10,4,4,0,0,3,6,0,2.1,1 year
2023/2024,Male,Disabled,WAEC,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,6,4,2,2,0,0,2,2,0,2.1,2 years
2023/2024,Male,Disabled,WAEC,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,17,12,5,5,0,0,5,7,0,2.1,1 year
2023/2024,Male,Disabled,NECO,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,7,5,2,2,0,0,2,3,0,2.1,2 years
2023/2024,Male,Disabled,NECO,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,8,6,2,2,0,0,2,4,0,2.1,1 year
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,2,1,1,0,0,0,1,0,1,2.1,3-5 years
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,6,5,2,2,0,0,1,3,0,2.1,1 year
2023/2024,Male,Disabled,NECO,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2023/2024,Male,Disabled,NECO,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,5,4,2,2,0,0,1,2,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,2,2,1,1,0,0,0,1,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,1,0,0,0,0,0,1,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,2,1,1,1,0,0,1,0,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Female,ALL,WAEC,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,341,248,105,97,8,0,93,143,8,2.1,1 year
2024/2025,Female,ALL,WAEC,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,147,107,45,42,4,0,40,62,3,2.1,2 years
2024/2025,Female,ALL,WAEC,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,77,56,24,22,2,0,21,32,2,2.1,3-5 years
2024/2025,Female,ALL,WAEC,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,24,17,7,7,1,0,7,10,0,2.1,5+ years
2024/2025,Female,ALL,WAEC,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,155,113,48,44,4,0,42,65,4,2.1,1 year
2024/2025,Female,ALL,WAEC,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,67,49,21,19,2,0,18,28,2,2.1,2 years
2024/2025,Female,ALL,WAEC,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,35,25,11,10,1,0,10,14,1,2.1,3-5 years
2024/2025,Female,ALL,WAEC,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,11,8,3,3,0,0,3,5,0,2.1,5+ years
2024/2025,Female,ALL,WAEC,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,124,90,38,35,3,0,34,52,3,2.1,1 year
2024/2025,Female,ALL,WAEC,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,54,39,16,15,1,0,15,23,1,2.1,2 years
2024/2025,Female,ALL,WAEC,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,28,20,9,8,1,0,8,11,1,2.1,3-5 years
2024/2025,Female,ALL,WAEC,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,9,6,3,2,0,0,3,3,1,2.1,5+ years
2024/2025,Female,ALL,NECO,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,160,116,49,45,4,0,44,67,4,2.1,1 year
2024/2025,Female,ALL,NECO,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,69,50,21,20,2,0,19,29,1,2.1,2 years
2024/2025,Female,ALL,NECO,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,36,26,11,10,1,0,10,15,1,2.1,3-5 years
2024/2025,Female,ALL,NECO,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,11,8,3,3,0,0,3,5,0,2.1,5+ years
2024/2025,Female,ALL,NECO,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,73,53,22,21,2,0,20,31,1,2.1,1 year
2024/2025,Female,ALL,NECO,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,31,23,10,9,1,0,8,13,1,2.1,2 years
2024/2025,Female,ALL,NECO,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,16,12,5,5,0,0,4,7,0,2.1,3-5 years
2024/2025,Female,ALL,NECO,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,5,4,2,1,0,0,1,2,1,2.1,5+ years
2024/2025,Female,ALL,NECO,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,58,42,18,16,1,0,16,24,2,2.1,1 year
2024/2025,Female,ALL,NECO,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,25,18,8,7,1,0,7,10,1,2.1,2 years
2024/2025,Female,ALL,NECO,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,13,9,4,4,0,0,4,5,0,2.1,3-5 years
2024/2025,Female,ALL,NECO,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2024/2025,Female,ALL,NABTEB,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,50,36,15,14,1,0,14,21,1,2.1,1 year
2024/2025,Female,ALL,NABTEB,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,21,15,7,6,1,0,6,8,1,2.1,2 years
2024/2025,Female,ALL,NABTEB,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,11,8,3,3,0,0,3,5,0,2.1,3-5 years
2024/2025,Female,ALL,NABTEB,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2024/2025,Female,ALL,NABTEB,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,23,16,7,6,1,0,7,9,1,2.1,1 year
2024/2025,Female,ALL,NABTEB,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,10,7,3,3,0,0,3,4,0,2.1,2 years
2024/2025,Female,ALL,NABTEB,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,5,4,2,1,0,0,1,2,1,2.1,3-5 years
2024/2025,Female,ALL,NABTEB,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,2,1,0,0,0,0,1,1,0,2.1,5+ years
2024/2025,Female,ALL,NABTEB,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,18,13,6,5,0,0,5,7,1,2.1,1 year
2024/2025,Female,ALL,NABTEB,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,8,6,2,2,0,0,2,4,0,2.1,2 years
2024/2025,Female,ALL,NABTEB,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2024/2025,Female,ALL,NABTEB,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Female,Disabled,WAEC,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,22,16,7,6,1,0,6,9,1,2.1,1 year
2024/2025,Female,Disabled,WAEC,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,10,7,3,3,0,0,3,4,0,2.1,2 years
2024/2025,Female,Disabled,WAEC,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,5,4,2,1,0,0,1,2,1,2.1,3-5 years
2024/2025,Female,Disabled,WAEC,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,2,1,0,0,0,0,1,1,0,2.1,5+ years
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,10,7,3,3,0,0,3,4,0,2.1,1 year
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Female,Disabled,WAEC,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,8,6,2,2,0,0,2,4,0,2.1,1 year
2024/2025,Female,Disabled,WAEC,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,3,3,1,1,0,0,0,2,0,2.1,2 years
2024/2025,Female,Disabled,WAEC,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,2,1,1,1,0,0,1,0,0,2.1,3-5 years
2024/2025,Female,Disabled,WAEC,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2024/2025,Female,Disabled,NECO,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,10,8,3,3,0,0,2,5,0,2.1,1 year
2024/2025,Female,Disabled,NECO,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2024/2025,Female,Disabled,NECO,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2024/2025,Female,Disabled,NECO,University,lga,Lokoja,North Central,Kogi,Lokoja,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,5,3,1,1,0,0,2,2,0,2.1,1 year
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,2,1,1,1,0,0,1,0,0,2.1,2 years
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Female,Disabled,NECO,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
