session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years,gap_band
2023/2024,Male,Disabled,WAEC,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2023/2024,Male,Disabled,NECO,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,NECO,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,0,0,0,0,0,1,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2023/2024,Male,Disabled,NECO,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2023/2024,Male,Disabled,NECO,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2023/2024,Male,Disabled,NECO,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2023/2024,Male,Disabled,NECO,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,115,84,36,33,3,0,31,48,3,2.1,1 year
2023/2024,Male,ALL,WAEC,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,50,36,16,14,1,0,14,20,2,2.1,2 years
2023/2024,Male,ALL,WAEC,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,26,19,8,7,1,0,7,11,1,2.1,3-5 years
2023/2024,Male,ALL,WAEC,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,8,6,2,2,0,0,2,4,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,52,38,16,15,1,0,14,22,1,2.1,1 year
2023/2024,Male,ALL,WAEC,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,23,16,7,6,1,0,7,9,1,2.1,2 years
2023/2024,Male,ALL,WAEC,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,12,9,4,3,0,0,3,5,1,2.1,3-5 years
2023/2024,Male,ALL,WAEC,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,42,30,13,12,1,0,12,17,1,2.1,1 year
2023/2024,Male,ALL,WAEC,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,18,13,6,5,0,0,5,7,1,2.1,2 years
2023/2024,Male,ALL,WAEC,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,9,7,3,3,0,0,2,4,0,2.1,3-5 years
2023/2024,Male,ALL,WAEC,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2023/2024,Male,ALL,NECO,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,54,39,17,15,1,0,15,22,2,2.1,1 year
2023/2024,Male,ALL,NECO,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,23,17,7,7,1,0,6,10,0,2.1,2 years
2023/2024,Male,ALL,NECO,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,12,9,4,3,0,0,3,5,1,2.1,3-5 years
2023/2024,Male,ALL,NECO,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2023/2024,Male,ALL,NECO,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,24,18,8,7,1,0,6,10,1,2.1,1 year
2023/2024,Male,ALL,NECO,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,11,8,3,3,0,0,3,5,0,2.1,2 years
2023/2024,Male,ALL,NECO,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,5,4,2,2,0,0,1,2,0,2.1,3-5 years
2023/2024,Male,ALL,NECO,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,2,1,1,0,0,0,1,0,1,2.1,5+ years
2023/2024,Male,ALL,NECO,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,20,14,6,6,1,0,6,8,0,2.1,1 year
2023/2024,Male,ALL,NECO,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,8,6,3,2,0,0,2,3,1,2.1,2 years
2023/2024,Male,ALL,NECO,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2023/2024,Male,ALL,NECO,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,17,12,5,5,0,0,5,7,0,2.1,1 year
2023/2024,Male,ALL,NABTEB,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,7,5,2,2,0,0,2,3,0,2.1,2 years
2023/2024,Male,ALL,NABTEB,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,8,6,2,2,0,0,2,4,0,2.1,1 year
2023/2024,Male,ALL,NABTEB,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2023/2024,Male,ALL,NABTEB,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,2,1,1,0,0,0,1,0,1,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,6,4,2,2,0,0,2,2,0,2.1,1 year
2023/2024,Male,ALL,NABTEB,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2023/2024,Male,ALL,NABTEB,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,7,5,2,2,0,0,2,3,0,2.1,1 year
2023/2024,Male,Disabled,WAEC,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2023/2024,Male,Disabled,WAEC,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,2,1,1,0,0,0,1,0,1,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2023/2024,Male,Disabled,WAEC,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,WAEC,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2023/2024,Male,Disabled,WAEC,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,WAEC,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,1,0,0,0,0,0,1,0,0,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,3,3,1,1,0,0,0,2,0,2.1,1 year
2023/2024,Male,Disabled,NECO,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,2,1,0,0,0,0,1,1,0,2.1,2 years
2023/2024,Male,Disabled,NECO,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,2,1,0,0,0,0,1,1,0,2.1,1 year
2023/2024,Male,Disabled,NECO,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2023/2024,Male,Disabled,NECO,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2023/2024,Male,Disabled,NECO,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2023/2024,Male,Disabled,NECO,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,University,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,University,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,131,95,41,38,3,0,36,54,3,2.1,1 year
2023/2024,Male,ALL,WAEC,University,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,56,41,18,16,1,0,15,23,2,2.1,2 years
2023/2024,Male,ALL,WAEC,University,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,29,21,9,8,1,0,8,12,1,2.1,3-5 years
2023/2024,Male,ALL,WAEC,University,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,9,7,3,3,0,0,2,4,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,Polytechnic,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,60,43,19,17,1,0,17,24,2,2.1,1 year
2023/2024,Male,ALL,WAEC,Polytechnic,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,26,19,8,7,1,0,7,11,1,2.1,2 years
2023/2024,Male,ALL,WAEC,Polytechnic,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,13,10,4,4,0,0,3,6,0,2.1,3-5 years
2023/2024,Male,ALL,WAEC,Polytechnic,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,48,35,15,14,1,0,13,20,1,2.1,1 year
2023/2024,Male,ALL,WAEC,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,21,15,6,6,1,0,6,9,0,2.1,2 years
2023/2024,Male,ALL,WAEC,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,11,8,3,3,0,0,3,5,0,2.1,3-5 years
2023/2024,Male,ALL,WAEC,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2023/2024,Male,ALL,NECO,University,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,61,45,19,18,2,0,16,26,1,2.1,1 year
2023/2024,Male,ALL,NECO,University,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,26,19,8,8,1,0,7,11,0,2.1,2 years
2023/2024,Male,ALL,NECO,University,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,14,10,4,4,0,0,4,6,0,2.1,3-5 years
2023/2024,Male,ALL,NECO,University,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2023/2024,Male,ALL,NECO,Polytechnic,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,28,20,9,8,1,0,8,11,1,2.1,1 year
2023/2024,Male,ALL,NECO,Polytechnic,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,12,9,4,3,0,0,3,5,1,2.1,2 years
2023/2024,Male,ALL,NECO,Polytechnic,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,6,5,2,2,0,0,1,3,0,2.1,3-5 years
2023/2024,Male,ALL,NECO,Polytechnic,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
2023/2024,Male,ALL,NECO,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,22,16,7,6,1,0,6,9,1,2.1,1 year
2023/2024,Male,ALL,NECO,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,10,7,3,3,0,0,3,4,0,2.1,2 years
2023/2024,Male,ALL,NECO,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,5,4,2,1,0,0,1,2,1,2.1,3-5 years
2023/2024,Male,ALL,NECO,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,2,1,0,0,0,0,1,1,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,University,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,19,14,6,5,0,0,5,8,1,2.1,1 year
2023/2024,Male,ALL,NABTEB,University,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,8,6,3,2,0,0,2,3,1,2.1,2 years
2023/2024,Male,ALL,NABTEB,University,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,University,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,Polytechnic,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,9,6,3,2,0,0,3,3,1,2.1,1 year
2023/2024,Male,ALL,NABTEB,Polytechnic,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2023/2024,Male,ALL,NABTEB,Polytechnic,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,2,1,1,1,0,0,1,0,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,Polytechnic,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,7,5,2,2,0,0,2,3,0,2.1,1 year
2023/2024,Male,ALL,NABTEB,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2023/2024,Male,ALL,NABTEB,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,2,1,0,0,0,0,1,1,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
