session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2024/2025,South East,Enugu,Enugu East,Abakpa I,NOBLE SEED INTERNATIONAL NURSERY AND PRIMARY SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,OCEAN OF KNOWLEDGE ACADEMY PRIMARY SCHOOL UMUCHIGBO  ABAKPA NIKE,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,OUR LADYS NURSERY AND PRIMARY SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,PAT TOP KIDS ACADEMY ABAKPA NIKE,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,PRECIOUS INTERNATIONAL PRIMARY SCHOOL UGBENE II,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,PRECIOUS MODEL PRIMARY SCHOOL ABAKPA,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,PROGRESSIVE NURSERY AND PRIMARY SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,PROPER CHILD INTERNATIONAL PRIMARY SCHOOL OGWUAGOR ABAKPA,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,Queens International Primary School ABAKPA NIKE,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,REGO INTERNATIONAL NURSERY AND PRIMARY SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,ROYAL PRIME ACADEMY ABAKPA,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,SCHNIDER CHILDREN INTERNATIONAL ACADEMY,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,SUCCESS EVER ACADEMY PRIMARY SCHOOL ABAKPA,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,THE BRIGHT FUTURE NURSERY AND PRIMARY SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,TOMORROW LEADERS ACADEMY PRIMARY SCHOOL ABAKPA,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,TREASURE INTERNATIONAL SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,ULTIMATE SHALOM ACADEMY,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,UNIQUE KIDS ACADEMY ABAKPA,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,VISA INTERNATIONAL ACADEMY,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa I,WONDER KIDS ACADEMY PRIMARY SCHOOL ABAKPA NIKE,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,BEST CHILDREN ACADEMY NURSERY AND PRIMARY SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,5.584447,0,2.011501,1,36.41,0,0,2.7763,5.5844,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,BRIGHT KIDS ACADEMY NURSERY AND PRIMARY SCHOOL UGWOGO NIKE,Male,all,Private,Pre-Primary/Primary,Primary 2,,5.584447,0,2.011501,1,36.41,0,0,2.7763,5.5844,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,BRIGHTLAND INTERNATIONAL ACADEMY ENUGU,Male,all,Private,Pre-Primary/Primary,Primary 2,,5.584447,0,2.011501,1,36.41,0,0,2.7763,5.5844,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,CHUKWUZIM AKO NURSERY AND PRIMARY SCHOOL ST. JOSEPHS PARISH UGWOGO-NIKE,Male,all,Private,Pre-Primary/Primary,Primary 2,,5.584447,0,2.011501,1,36.41,0,0,2.7763,5.5844,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,DIVINE GREATNESS &amp; MORAL ACADEMY NCHATANCHA NIKE,Male,all,Private,Pre-Primary/Primary,Primary 2,,5.584447,0,2.011501,1,36.41,0,0,2.7763,5.5844,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,DIVINE MAGNET NURSERY AND PRIMARY SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,5.584447,0,2.011501,1,36.41,0,0,2.7763,5.5844,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,DONBROWNO ACADEMY,Male,all,Private,Pre-Primary/Primary,Primary 2,,5.584447,0,2.011501,1,36.41,0,0,2.7763,5.5844,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,EVANGEL NURSERY AND PRIMARY SCHOOL IJI NIKE,Male,all,Private,Pre-Primary/Primary,Primary 2,,5.584447,0,2.011501,1,36.41,0,0,2.7763,5.5844,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,FAMOUS KIDS INTERNATIONAL,Male,all,Private,Pre-Primary/Primary,Primary 2,,5.584447,0,2.011501,1,36.41,0,0,2.7763,5.5844,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,FUTURE KIDS ACADEMY SCHOOL AKPUOGA NIKE,Male,all,Private,Pre-Primary/Primary,Primary 2,,5.584447,0,2.011501,1,36.41,0,0,2.7763,5.5844,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,GRACE CREST ACADEMY NCHATANCHA NIKE,Male,all,Private,Pre-Primary/Primary,Primary 2,,5.584447,0,2.011501,1,36.41,0,0,2.7763,5.5844,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,HAVIRL INTERNATIONAL SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,5.584447,0,2.011501,1,36.41,0,0,2.7763,5.5844,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,HIS GRACE INTERNATIONAL NURSERY AND PRIMARY SCHOOL OGBEKE NIKE,Male,all,Private,Pre-Primary/Primary,Primary 2,,5.584447,0,2.011501,1,36.41,0,0,2.7763,5.5844,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,INLAND INTERNATIONAL NURSERY AND PRIMARY SCHOOL IBAGWA NIKE,Male,all,Private,Pre-Primary/Primary,Primary 2,,5.584447,0,2.011501,1,36.41,0,0,2.7763,5.5844,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,"MODEL PRIMARY SCHOOL I, IFO LAYOUT",Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,PECULIAR NURSERY AND PRIMARY SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,PNEUMALIFE MISSION ACADEMY,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,PNUUEMA LIFE MISSION PRIMARY SCHOOL ACADEMY IBAGWA NIKE,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,RHEMA D INTERNATIONAL SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,ROCK NURSERY AND PRIMARY SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,"TOPSTARS INTERNATIONAL SCHOOLS, UGWOGO- NIKE, ENUGU",Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,TRENDING BRAINS ACADEMY ENUGU,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,UNITY ACADEMY,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,WISE VIEW NURSERY AND PRIMARY SCHOOL ENUGU,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Ugwugo Nike,WORD OF FAITH NURSERY AND PRIMARY SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Oghe I,ACADEMIC NURSERY AND PRIMARY SCHOOL AFOR OGHE,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Oghe I,BLESSINNO NURSERY AND PRIMARY SCHOOL AMAWKWO ROAD OGHE,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Oghe I,DIVINE FAVOUR NURSERY AND PRIMARY SCHOOL AMASIODO OGHE,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Oghe I,EXCELLING CHILDREN INTERNATIONAL ACADEMY,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Oghe I,HOPE RISING NURSERY AND PRIMARY SCHOOL OGHE,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Oghe I,"IMMACULATE NURSERY, DAYCARE AND PRIMARY SCHOOL IWOLLO",Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Oghe I,JOYLAND FOUNDATION NURSERY AND PRIMARY SCHOOL AKAMA OGHE,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Oghe I,SAINT MARYS NURSERY AND PRIMARY SCHOOL AKAMA OGHE,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Oghe I,SHARON ACADEMY AFOR OGHE,Male,all,Private,Pre-Primary/Primary,Primary 2,,4.653706,0,2.011501,1,36.41,0,0,2.3135,4.6537,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Oghe I,ST. JOHN NURSERY AND PRIMARY SCHOOL AMANSIODO IMEZI OGHE,Male,all,Private,Pre-Primary/Primary,Primary 2,,3.722965,0,2.011501,1,36.41,0,0,1.8508,3.723,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Iwollo,AVE MARIA NURSERY AND PRIMARY SCHOOL IWOLLO,Male,all,Private,Pre-Primary/Primary,Primary 2,,3.722965,0,2.011501,1,36.41,0,0,1.8508,3.723,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Iwollo,BUSY BRAIN ACADEMY NURSERY AND PRIMARY SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,3.722965,0,2.011501,1,36.41,0,0,1.8508,3.723,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Iwollo,CHARITY NURSERY AND PRIMARY SCHOOL IWOLLO,Male,all,Private,Pre-Primary/Primary,Primary 2,,3.722965,0,2.011501,1,36.41,0,0,1.8508,3.723,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Iwollo,CITY NURSERY AND PRIMARY SCHOOL IWOLLO,Male,all,Private,Pre-Primary/Primary,Primary 2,,3.722965,0,2.011501,1,36.41,0,0,1.8508,3.723,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Iwollo,DIVINE MERCY INTELLECT NURSERY AND PRIMARY SCHOOL IWOLLO,Male,all,Private,Pre-Primary/Primary,Primary 2,,3.722965,0,2.011501,1,36.41,0,0,1.8508,3.723,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Iwollo,ENUGU STATE POLYTECNIC NURSERY AND PRIMARY SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,3.722965,0,2.011501,1,36.41,0,0,1.8508,3.723,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Iwollo,GLORY OF ZION ACADEMY,Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Iwollo,GREAT CHILD ACADEMY NURSERY AND PRIMARY SCHOOL IWOLLO,Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Iwollo,GUARDIAN ANGEL NURSERY AND PRIMARY SCHOOL IWOLLO,Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Iwollo,HIS GRACE NURSERY AND PRIMARY SCHOOL IWOLLO,Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Iwollo,LIVING HOPE INTERNATIONAL ACADEMY,Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Iwollo,QUEEN OF THE VIRGINS ACADEMY PRIMARY  OBODONGWU IWOLLO,Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Iwollo,SHALOM STONE NURSERY AND PRIMARY SCHOOL OWOLOTI IWOLLO,Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Aguobu (Umumba),DIVINE KNOWLEGE NURSERY AND PRIMARY SCHOOL UMUMBA,Male,all,Private,Pre-Primary/Primary,Primary 2,,19.545565,1,4.022875,1,36.41,0,19.5456,4.8586,19.5456,2.111994,0.3042,0.6629,0.364,0.0159,0.3125
2024/2025,South East,Enugu,Ezeagu,Aguobu (Umumba),KINGS KIDS NURSERY AND PRIMARY SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,18.614824,1,4.022875,1,36.41,0,18.6148,4.6272,18.6148,2.111994,0.3042,0.6629,0.364,0.0159,0.3125
2024/2025,South East,Enugu,Ezeagu,Umana Ndiagu,IFECHUKWU NURSERY AND PRIMARY SCHOOL UMANA NDIAGU,Male,all,Private,Pre-Primary/Primary,Primary 2,,17.684083,1,4.022875,1,36.41,0,17.6841,4.3959,17.6841,2.111994,0.3042,0.6629,0.364,0.0159,0.3125
2024/2025,South East,Enugu,Ezeagu,Umana Ndiagu,INFANT JESUS NURSERY AND PRIMARY SCHOOL OBINAOFIA NDIAGU,Male,all,Private,Pre-Primary/Primary,Primary 2,,17.684083,1,4.022875,1,36.41,0,17.6841,4.3959,17.6841,2.111994,0.3042,0.6629,0.364,0.0159,0.3125
2024/2025,South East,Enugu,Ezeagu,Imezi Owa I,"AVE MARIA PEACE NURSERY AND PRIMARY SCHOOL, EGEDE",Male,all,Private,Pre-Primary/Primary,Primary 2,,11.168894,1,2.011501,1,36.41,0,11.1689,5.5525,11.1689,1.055997,0.3042,0.6629,0.364,0.0159,0.3125
2024/2025,South East,Enugu,Ezeagu,Imezi Owa I,POTTERS ACADEMY,Male,all,Private,Pre-Primary/Primary,Primary 2,,10.238153,1,2.011501,1,36.41,0,10.2382,5.0898,10.2382,1.055997,0.3042,0.6629,0.364,0.0159,0.3125
2024/2025,South East,Enugu,Ezeagu,Imezi Owa I,TRUST IN GOOD ACADEMY N/P SCHOOL IMEZI OLO,Male,all,Private,Pre-Primary/Primary,Primary 2,,10.238153,1,2.011501,1,36.41,0,10.2382,5.0898,10.2382,1.055997,0.3042,0.6629,0.364,0.0159,0.3125
2024/2025,South East,Enugu,Ezeagu,Mgbagbu Owa I,ST. PAUL NURSERY AND PRIMARY SCHOOL MGBAGBU OWA,Male,all,Private,Pre-Primary/Primary,Primary 2,,20.476306,1,4.022875,1,36.41,0,20.4763,5.09,20.4763,2.111994,0.3042,0.6629,0.364,0.0159,0.3125
2024/2025,South East,Enugu,Ezeagu,Obeleagu Umana,AVE MARIA RARE GEM NURSERY AND PRIMARY SCHOOL OKPUDO OBELEAGU UMANA,Male,all,Private,Pre-Primary/Primary,Primary 2,,10.238153,1,2.011501,1,36.41,0,10.2382,5.0898,10.2382,1.055997,0.3042,0.6629,0.364,0.0159,0.3125
2024/2025,South East,Enugu,Ezeagu,Obeleagu Umana,CHRIST BLESSED NURSERY AND PRIMARY SCHOOL OBELEAGU UMANA,Male,all,Private,Pre-Primary/Primary,Primary 2,,10.238153,1,2.011501,1,36.41,0,10.2382,5.0898,10.2382,1.055997,0.3042,0.6629,0.364,0.0159,0.3125
2024/2025,South East,Enugu,Ezeagu,Awha,INFANT JESUS NURSERY AND PRIMARY SCHOOL AWHA NDIAGU,Male,all,Private,Pre-Primary/Primary,Primary 2,,18.614824,1,4.022875,1,36.41,0,18.6148,4.6272,18.6148,2.111994,0.3042,0.6629,0.364,0.0159,0.3125
2024/2025,South East,Enugu,Ezeagu,Obinofia,"CENTRAL PRIMARY SCHOOL, OBINOFIA NDIAGU",Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Obinofia,"CENTRAL SCHOOL, OBINOFIA NDIUNO",Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Obinofia,"COMMUNITY PRIMARY SCHOOL, OBINOFIA NDIAGU",Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Obinofia,"COMMUNITY PRIMARY SCHOOL, OBINOFIA NDIUNO",Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Obinofia,"MODERN PRIMARY SCHOOL, OBINOFIA NDIUNO",Male,all,Private,Pre-Primary/Primary,Primary 2,,1.861482,0,2.011501,1,36.41,0,0,0.9254,1.8615,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Obinofia,"UNION PRIMARY SCHOOL, IHUEZI OBINOFIA",Male,all,Private,Pre-Primary/Primary,Primary 2,,1.861482,0,2.011501,1,36.41,0,0,0.9254,1.8615,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Okpogho,"COMMUNITY PRIMARY SCHOOL, OKPOGHO MBANITO",Male,all,Private,Pre-Primary/Primary,Primary 2,,1.861482,0,2.011501,1,36.41,0,0,0.9254,1.8615,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Okpogho,"COMMUNITY PRIMARY SCHOOL, OKPOGHO MGBUTA",Male,all,Private,Pre-Primary/Primary,Primary 2,,1.861482,0,2.011501,1,36.41,0,0,0.9254,1.8615,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Okpogho,"COMMUNITY PRIMARY SCHOOL, OKPOGHO OKUBE",Male,all,Private,Pre-Primary/Primary,Primary 2,,1.861482,0,2.011501,1,36.41,0,0,0.9254,1.8615,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Okpogho,"COMMUNITY PRIMARY SCHOOL, OKPOGHO UKWUAGBA",Male,all,Private,Pre-Primary/Primary,Primary 2,,1.861482,0,2.011501,1,36.41,0,0,0.9254,1.8615,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Okpogho,"MIGRANT FARMERS SCHOOL, OKPOGHO IMEZI",Male,all,Private,Pre-Primary/Primary,Primary 2,,1.861482,0,2.011501,1,36.41,0,0,0.9254,1.8615,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Agba Umana,"AKPATA PRIMARY SCHOOL, UMUNGWOLI AGBA UMANA",Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Agba Umana,"COMMUNITY PRIMARY SCHOOL, AGBA UMANA",Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Agba Umana,"EZISIGWU PRIMARY SCHOOL, AGBA UMANA",Male,all,Private,Pre-Primary/Primary,Primary 2,,1.861482,0,2.011501,1,36.41,0,0,0.9254,1.8615,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Aguobu-Owa I,"COMMUNITY PRIMARY SCHOOL, EZEMA OLO",Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Aguobu-Owa I,"MIGRANT FARMERS CHILDREN SCHOOL, ISIAGU EZEMA OLO",Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Aguobu-Owa I,"STATE PRIMARY SCHOOL, UMUAJI AGUOBU OWA",Male,all,Private,Pre-Primary/Primary,Primary 2,,1.861482,0,2.011501,1,36.41,0,0,0.9254,1.8615,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Aguobu-Owa Ii,OUR SAVIOR NURSERY AND PRIMARY SCHOOL AMANDIM OLO,Male,all,Private,Pre-Primary/Primary,Primary 2,,3.722965,0,2.011501,1,36.41,0,0,1.8508,3.723,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Aguobu-Owa Ii,TIPPEX NURSERY AND PRIMARY SCHOOL,Male,all,Private,Pre-Primary/Primary,Primary 2,,3.722965,0,2.011501,1,36.41,0,0,1.8508,3.723,1.055997,0,0.6629,0,0,0
2024/2025,South East,Enugu,Ezeagu,Imezi Owa Ii,DIVINE FOUNDATION ACADEMY,Male,all,Private,Pre-Primary/Primary,Primary 2,,2.792224,0,2.011501,1,36.41,0,0,1.3881,2.7922,1.055997,0,0.6629,0,0,0
