session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2024/2025,North West,Jigawa,Buji,Ahoto,"Chirbun Primary School, Chirbun",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,3,0,1,1,36.41,0,0,2.2194,3.235,1,0,1,0,0,0
2024/2025,North West,Jigawa,Buji,Ahoto,"Giginya Bakwa Primary School, Chirbun",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,3,0,1,1,36.41,0,0,2.2194,3.235,1,0,1,0,0,0
2024/2025,North West,Jigawa,Buji,Ahoto,"Jaji Koli Primary School, Jajikolo",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,2,0,1,1,36.41,0,0,1.4796,2.1567,1,0,1,0,0,0
2024/2025,North West,Jigawa,Buji,Ahoto,"Kauyen Makera Primary School, Kauyen Makera",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,2,0,1,1,36.41,0,0,1.4796,2.1567,1,0,1,0,0,0
2024/2025,North West,Jigawa,Buji,Ahoto,Sagu Gabas Primary School,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,2,0,1,1,36.41,0,0,1.4796,2.1567,1,0,1,0,0,0
2024/2025,North West,Jigawa,Buji,Ahoto,Sagu Special Pry School,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,2,0,1,1,36.41,0,0,1.4796,2.1567,1,0,1,0,0,0
2024/2025,North West,Jigawa,Buji,Buji,Buji Gabas Primary School,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,3,0,1,1,36.41,0,0,2.2194,3.235,1,0,1,0,0,0
2024/2025,North West,Jigawa,Buji,Buji,"Buji Special Primary School, Buji",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,3,0,1,1,36.41,0,0,2.2194,3.235,1,0,1,0,0,0
2024/2025,North West,Jigawa,Buji,Buji,Bulan Gori Primary School,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,3,0,1,1,36.41,0,0,2.2194,3.235,1,0,1,0,0,0
2024/2025,North West,Jigawa,Buji,Buji,Hayatudden Islamiyya Primary School Sagu,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,3,0,1,1,36.41,0,0,2.2194,3.235,1,0,1,0,0,0
2024/2025,North West,Jigawa,Buji,Buji,"Kora Primary School, Kora",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,3,0,1,1,36.41,0,0,2.2194,3.235,1,0,1,0,0,0
2024/2025,North West,Jigawa,Buji,Buji,Madarasatul Hayatul Islam Buji Gabas,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,2,0,1,1,36.41,0,0,1.4796,2.1567,1,0,1,0,0,0
2024/2025,North West,Jigawa,Buji,Buji,Muftahul  Ilumu Islamiyya School Buji Yamma,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,2,0,1,1,36.41,0,0,1.4796,2.1567,1,0,1,0,0,0
2024/2025,North West,Jigawa,Buji,Buji,Shunicani Primary School,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,2,0,1,1,36.41,0,0,1.4796,2.1567,1,0,1,0,0,0
2024/2025,North West,Jigawa,Buji,Buji,"Tsangaya Model Boarding Primary School, Gantsa",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,2,0,1,1,36.41,0,0,1.4796,2.1567,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Ringim,"Kwararen-Gabas Primary School, Kwararen Gabas",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,22,0,1,1,36.41,0,0,20.2819,23.2685,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Ringim,"Maihauya Nomadic Primary School, Ringim",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,22,0,1,1,36.41,0,0,20.2819,23.2685,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Ringim,"Ringim Prkimary Primary School, Ringin",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,22,0,1,1,36.41,0,0,20.2819,23.2685,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Ringim,Yarchidau Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,22,0,1,1,36.41,0,0,20.2819,23.2685,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Ringim,"Zoto Primary School, Zoto",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,21,0,1,1,36.41,0,0,19.4706,22.3378,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Yankwashi,Unguwar Gamji Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,27,0,1,1,36.41,0,0,25.1496,28.853,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Yankwashi,Yankwashi Islamiyyah Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,27,0,1,1,36.41,0,0,25.1496,28.853,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Yankwashi,"Yankwashi Primary School, Yankwashi",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,27,0,1,1,36.41,0,0,25.1496,28.853,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Yankwashi,"Zoto Tsangaya School, Zoto",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,27,0,1,1,36.41,0,0,25.1496,28.853,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Zungumba,"Birji Primary School, Birji",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,16,0,1,1,36.41,0,0,14.603,16.7533,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Zungumba,"Dankari Primary School, Dakari",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,16,0,1,1,36.41,0,0,14.603,16.7533,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Zungumba,"Firji Model Islammiya Primary School, Firji Gabas",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,16,0,1,1,36.41,0,0,14.603,16.7533,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Zungumba,Jallawa Ii Nomadic Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,16,0,1,1,36.41,0,0,14.603,16.7533,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Zungumba,"Mai Sanya Primary School, Maisanya",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,15,0,1,1,36.41,0,0,13.7917,15.8226,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Zungumba,"Ruruma Primary School, Ruruma",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,15,0,1,1,36.41,0,0,13.7917,15.8226,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Zungumba,Unguwar Tudu Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,15,0,1,1,36.41,0,0,13.7917,15.8226,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Karkarna,"Ali Makeri Gabas Primary School, Karkarna",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,23,0,1,1,36.41,0,0,21.0932,24.1993,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Karkarna,"Hedanyatul Adfan Tsangaya School, Yanman Karkarna",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,22,0,1,1,36.41,0,0,20.2819,23.2685,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Karkarna,"Karkarna Model Primary School, Karkarna",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,22,0,1,1,36.41,0,0,20.2819,23.2685,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Karkarna,"Karkarna Sprimary School, Karkarna",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,22,0,1,1,36.41,0,0,20.2819,23.2685,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Karkarna,"Mallam Buhari Tsangaya School, Karkarna",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,22,0,1,1,36.41,0,0,20.2819,23.2685,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Karkarna,"Tsangaya Primary School, Karkarna",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,22,0,1,1,36.41,0,0,20.2819,23.2685,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Karkarna,"Tsngaya Islammiya Karkarnaprimary School, Karkarna",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,22,0,1,1,36.41,0,0,20.2819,23.2685,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Achilafiya,"Furji Primary School, Firji Gabas",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,41,0,1,1,36.41,0,42.6404,25.42,43.7448,1,1,1,1,1,1
2024/2025,North West,Jigawa,Yankwashi,Achilafiya,Jallawa Nomadic Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,41,0,1,1,36.41,0,42.6404,25.42,43.7448,1,1,1,1,1,1
2024/2025,North West,Jigawa,Yankwashi,Achilafiya,"S/Garin Murde Primary School, S G Murde",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,41,0,1,1,36.41,0,42.6404,25.42,43.7448,1,1,1,1,1,1
2024/2025,North West,Jigawa,Yankwashi,Belas,"Addani Primary School, Addani",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,21,0,1,1,36.41,0,0,19.4706,22.3378,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Belas,Bugaje Nomadic Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,21,0,1,1,36.41,0,0,19.4706,22.3378,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Belas,"Dumbu Primary School, Dumbu",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,21,0,1,1,36.41,0,0,19.4706,22.3378,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Belas,Jamaar Gabas Nomadic Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,20,0,1,1,36.41,0,0,18.6594,21.407,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Belas,Kanawa Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,20,0,1,1,36.41,0,0,18.6594,21.407,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Belas,"Sada Primary School, Sada",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,20,0,1,1,36.41,0,0,18.6594,21.407,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Dawan‐Gawo,"Bandawa Primary School, Bandawa",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Dawan‐Gawo,"Dankama Primary School, Damkama",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,16.2255,18.6148,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Dawan‐Gawo,Dumna Community Nomdic Primary Schiool,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,16.2255,18.6148,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Dawan‐Gawo,"Jeka Fada Primary School I, Jekafada",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,16.2255,18.6148,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Dawan‐Gawo,"Mallam Sani Tsangaya School, Ruruma",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,16.2255,18.6148,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Dawan‐Gawo,Rauda Waidu Nomadic Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,16.2255,18.6148,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Dawan‐Gawo,"Shadamai Primary School, Shadamai",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,16.2255,18.6148,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Gurjiya,"Kudu Sabuwa Primary School, K Sabuwa",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,25,0,1,1,36.41,0,0,23.527,26.9915,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Gurjiya,"Kwarin Kalgo Primary School, Gurjiya",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,22.7157,26.0608,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Gurjiya,"R/Yangandu Primary School, Rauda Yan Gandu",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,22.7157,26.0608,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Gurjiya,"U/Magaji Primary School, Umagaji",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,22.7157,26.0608,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Gurjiya,Yawara Islamiyya Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,22.7157,26.0608,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Gwarta,"Gwarta Primary School I, Gawta",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,21,0,1,1,36.41,0,0,19.4706,22.3378,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Gwarta,"Gwarta Primary School Ii, Gwarta",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,21,0,1,1,36.41,0,0,19.4706,22.3378,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Gwarta,"Jekafada Primary School Ii, Jekafada",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,21,0,1,1,36.41,0,0,19.4706,22.3378,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Gwarta,"R/Dirbe Primary School, Dirbe",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,20,0,1,1,36.41,0,0,18.6594,21.407,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Gwarta,Sankarawa Nomadic Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,20,0,1,1,36.41,0,0,18.6594,21.407,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Gwarta,"Tsangaya School, Jekafada",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,20,0,1,1,36.41,0,0,18.6594,21.407,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Kuda,Jaar Malan Bala Nomadic P.S,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,25,0,1,1,36.41,0,0,23.527,26.9915,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Kuda,"Kuda Primary School, Kuda",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,22.7157,26.0608,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Kuda,Kuda Tsangaya Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,22.7157,26.0608,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Kuda,Kuda Walawa Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,22.7157,26.0608,1,0,1,0,0,0
2024/2025,North West,Jigawa,Yankwashi,Kuda,Ungu Mallam Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,22.7157,26.0608,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Gunka,Ansarundeen Isiamiyya Gunka,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,21.9045,25.13,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Gunka,"Duja Primary School, Duja",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,21.9045,25.13,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Gunka,Gaskawa Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,21.9045,25.13,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Gunka,"Gidan Barwa Primary School, Gidan Barw",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,21.9045,25.13,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Gunka,"Gunka Primary School, Gunka Town",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,23,0,1,1,36.41,0,0,21.0932,24.1993,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Gunka,"Kadowawa Primary School, Kadowawa",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,23,0,1,1,36.41,0,0,21.0932,24.1993,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Gunka,"Kulawa Nomadic Primary School, Kulawa Village",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,23,0,1,1,36.41,0,0,21.0932,24.1993,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Gunka,"Nahuce  Primary School, Nahuce",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,23,0,1,1,36.41,0,0,21.0932,24.1993,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Sabuwa,"Harbo Sabuwa Primary School, Harbo Sabuwa",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,21.9045,25.13,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Sabuwa,Idris Memorial Primary School Harbo Sabuwa,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,21.9045,25.13,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Sabuwa,"Kullawa Yan Kasuwa Primary School, Kulawa",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,21.9045,25.13,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Sabuwa,Lili Gabari Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0,1,1,36.41,0,0,21.9045,25.13,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Sabuwa,"Rijyar Gamji Nomadic Primary School, Rijyar Gamji",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,23,0,1,1,36.41,0,0,21.0932,24.1993,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Sabuwa,Ruwan Dawa Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,23,0,1,1,36.41,0,0,21.0932,24.1993,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Sabuwa,"Tukuyawa Primary School, Tukuyawa",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,23,0,1,1,36.41,0,0,21.0932,24.1993,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Sabuwa,"Zadul Maad Islamiya Primary School, Harbo Sabuwa",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,23,0,1,1,36.41,0,0,21.0932,24.1993,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Tsohuwa,"Chambayi Primary School, Chambayi",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,19,0,1,1,36.41,0,0,17.8481,20.4763,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Tsohuwa,"Dinilhaq Islamiya Primary School, Harbo Tsohuwa",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,19,0,1,1,36.41,0,0,17.8481,20.4763,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Tsohuwa,"Dungun Garan Primary School, Dungungaran",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Tsohuwa,"Gidan Dango Primary School, Giban Dango",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Tsohuwa,"Harbo Tsohuwa Primary School, Harbo Tsohuwa",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Tsohuwa,"Kafinbaka Primary School, Kafin Baka",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Tsohuwa,"Kulluru Primary School, Kulluru",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Tsohuwa,"Rinde Primary School, Rinde",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Tsohuwa,"Tunfusa Nomadic Primary School, Tumfusa",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Harbo Tsohuwa,Wayakawoka Ps,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Idanduna,"Atawame Primary School, Atwame",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,19,0,1,1,36.41,0,0,17.8481,20.4763,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Idanduna,"Chambe Primary School, Chambe",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,19,0,1,1,36.41,0,0,17.8481,20.4763,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Idanduna,"Fagwalayi Primary School, Fagwalayi",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Idanduna,"Gidan Datti Primary School, Gidan Datti",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Idanduna,"Idanduna Primary School, Idanduna",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Idanduna,"Kargo Primary School, Kargo",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Idanduna,"Kwanjamawa Primary School, Kwanjamawa Villave",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Idanduna,Sadikawa Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Idanduna,"Tunubu Primary School, Tunubu",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Idanduna,Zarga Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,18,0,1,1,36.41,0,0,17.0368,19.5456,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Jabarna,"Abirakyau Nomadic Primary School, Abirakyau",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,16.2255,18.6148,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Jabarna,"Atuman Primary School, Atuman",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,16.2255,18.6148,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Jabarna,Chambayi Nomadic Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,16.2255,18.6148,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Jabarna,"Damutawa Primary School, Damutawa",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,15.4143,17.6841,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Jabarna,"Faranshi Primary School, Faranshi",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,15.4143,17.6841,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Jabarna,"Gidan Gona Primary School, Gidan Gona",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,15.4143,17.6841,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Jabarna,"Jabarna Primary School, Jabarna",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,15.4143,17.6841,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Jabarna,"Kargon Gulai Primary School, Kargon Gulai",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,15.4143,17.6841,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Jabarna,"Likindi Nomadic Primary School, Likindi",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,15.4143,17.6841,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Jabarna,"Shabbaburrasulillah Islamiya Primary School, Darai",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,15.4143,17.6841,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Jabarna,"Wurmawa Primary School, Wurmawa Village",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,15.4143,17.6841,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Kale,"Achau Primary School, Achau",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,16.2255,18.6148,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Kale,"Babancha Primary School, Babancha Village",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,16.2255,18.6148,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Kale,Billawa Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,15.4143,17.6841,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Kale,"Dina Primary School, Dina",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,15.4143,17.6841,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Kale,"Gabari Primary School, Gabari",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,15.4143,17.6841,1,0,1,0,0,0
2024/2025,North West,Jigawa,Jahun,Kale,Gidan Zaki Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,17,0,1,1,36.41,0,0,15.4143,17.6841,1,0,1,0,0,0
