session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,810.0,33,all,24.5455
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,,NCE,Qualified,953.0,39,all,24.4359
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,1334.0,54,all,24.7037
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1572.0,64,all,24.5625
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1381.0,56,all,24.6607
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 4,,Unqualified,1429.0,58,all,24.6379
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,1334.0,54,all,24.7037
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1048.0,42,all,24.9524
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,JSS,,BEd or Equivalent,Qualified,240.0,8,all,30.0
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,JSS,,MEd or Equivalent,Qualified,128.0,5,all,25.6
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,JSS,,NCE,Qualified,672.0,24,all,28.0
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,SSS,,,Unqualified,115.0,4,all,28.75
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,SSS,,Grade II or Equivalent,Unqualified,216.0,8,all,27.0
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,SSS,,MEd or Equivalent,Qualified,115.0,4,all,28.75
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,SSS,,PGDE,Qualified,404.0,15,all,26.9333
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,JSS,,Grade II or Equivalent,Unqualified,322.0,11,all,29.2727
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,JSS,,NCE,Qualified,725.0,26,all,27.8846
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,SSS,,BEd or Equivalent,Qualified,567.0,21,all,27.0
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,SSS,,NCE,Qualified,284.0,11,all,25.8182
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,JSS,,Grade II or Equivalent,Unqualified,352.0,12,all,29.3333
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,JSS,,MEd or Equivalent,Qualified,160.0,6,all,26.6667
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,JSS,,NCE,Qualified,432.0,15,all,28.8
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,JSS,,PGDE,Qualified,224.0,8,all,28.0
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,SSS,,NCE,Qualified,577.0,21,all,27.4762
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,SSS,,PGDE,Qualified,346.0,13,all,26.6154
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Male,Public,JSS,,BEd or Equivalent,Qualified,371.0,13,all,28.5385
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Male,Public,JSS,,MEd or Equivalent,Qualified,645.0,22,all,29.3182
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Male,Public,SSS,,BEd or Equivalent,Qualified,899.0,33,all,27.2424
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,49.0,2,all,24.5
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,98.0,4,all,24.5
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,78.0,4,all,19.5
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,49.0,2,all,24.5
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,JSS,,BEd or Equivalent,Qualified,576.0,20,all,28.8
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,JSS,,NCE,Qualified,160.0,6,all,26.6667
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,JSS,,PGDE,Qualified,416.0,15,all,27.7333
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1516.0,61,all,24.8525
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1430.0,58,all,24.6552
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1386.0,56,all,24.75
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1040.0,42,all,24.7619
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1343.0,54,all,24.8704
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1040.0,42,all,24.7619
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,SSS,,,Unqualified,505.0,19,all,26.5789
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,SSS,,Grade II or Equivalent,Unqualified,274.0,10,all,27.4
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,,Unqualified,59.0,3,all,19.6667
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,103.0,5,all,20.6
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,177.0,9,all,19.6667
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,JSS,,MEd or Equivalent,Qualified,387.0,14,all,27.6429
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,JSS,,NCE,Qualified,355.0,12,all,29.5833
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,JSS,,PGDE,Qualified,451.0,16,all,28.1875
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1667.0,68,all,24.5147
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1524.0,62,all,24.5806
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1381.0,56,all,24.6607
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1143.0,46,all,24.8478
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1239.0,50,all,24.78
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1000.0,41,all,24.3902
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,SSS,,BEd or Equivalent,Qualified,662.0,25,all,26.48
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,SSS,,NCE,Qualified,126.0,5,all,25.2
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Female,Private,JSS,,,Unqualified,384.0,14,all,27.4286
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Female,Private,JSS,,Grade II or Equivalent,Unqualified,144.0,5,all,28.8
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Female,Private,JSS,,PGDE,Qualified,480.0,17,all,28.2353
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Female,Private,SSS,,,Unqualified,317.0,12,all,26.4167
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Female,Private,SSS,,PGDE,Qualified,433.0,16,all,27.0625
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Male,Private,JSS,,,Unqualified,290.0,10,all,29.0
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Male,Private,JSS,,Grade II or Equivalent,Unqualified,258.0,9,all,28.6667
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Male,Private,JSS,,MEd or Equivalent,Qualified,371.0,13,all,28.5385
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Male,Private,SSS,,MEd or Equivalent,Qualified,300.0,11,all,27.2727
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Male,Private,SSS,,NCE,Qualified,252.0,9,all,28.0
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Male,Private,SSS,,PGDE,Qualified,205.0,8,all,25.625
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,,Unqualified,68.0,3,all,22.6667
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,58.0,3,all,19.3333
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,136.0,6,all,22.6667
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,77.0,4,all,19.25
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,97.0,5,all,19.4
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,JSS,,,Unqualified,240.0,8,all,30.0
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,JSS,,BEd or Equivalent,Qualified,496.0,17,all,29.1765
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,JSS,,NCE,Qualified,384.0,14,all,27.4286
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,JSS,,PGDE,Qualified,160.0,6,all,26.6667
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,,,Unqualified,477.0,19,all,25.1053
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1646.0,67,all,24.5672
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,693.0,28,all,24.75
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,,NCE,Qualified,953.0,39,all,24.4359
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,390.0,16,all,24.375
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,650.0,26,all,25.0
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1170.0,47,all,24.8936
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1386.0,56,all,24.75
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1560.0,63,all,24.7619
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1386.0,56,all,24.75
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1343.0,54,all,24.8704
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1170.0,47,all,24.8936
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,SSS,,BEd or Equivalent,Qualified,332.0,12,all,27.6667
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,SSS,,Grade II or Equivalent,Unqualified,418.0,16,all,26.125
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,SSS,,NCE,Qualified,317.0,12,all,26.4167
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,,Unqualified,29.0,1,all,29.0
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,309.0,15,all,20.6
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,44.0,2,all,22.0
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,59.0,3,all,19.6667
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,132.0,6,all,22.0
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,JSS,,Grade II or Equivalent,Unqualified,161.0,6,all,26.8333
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,JSS,,MEd or Equivalent,Qualified,403.0,14,all,28.7857
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,JSS,,NCE,Qualified,387.0,14,all,27.6429
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,JSS,,PGDE,Qualified,274.0,10,all,27.4
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,,,Unqualified,572.0,23,all,24.8696
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,2096.0,85,all,24.6588
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1096.0,44,all,24.9091
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,,NCE,Qualified,572.0,23,all,24.8696
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1953.0,79,all,24.7215
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1477.0,60,all,24.6167
2023/2024,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1524.0,62,all,24.5806
