session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2020/2021,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,0.0,39,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,0.0,36,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,0.0,31,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,0.0,30,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,0.0,30,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,0.0,27,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,4,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,2,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,5,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,0.0,38,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,0.0,37,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,0.0,29,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,0.0,32,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,0.0,29,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,0.0,27,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Private,JSS,,,Unqualified,0.0,4,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Private,JSS,,Grade II or Equivalent,Unqualified,0.0,13,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Private,JSS,,MEd or Equivalent,Qualified,0.0,4,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Private,JSS,,NCE,Qualified,0.0,9,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Private,SSS,,,Unqualified,0.0,6,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Private,SSS,,BEd or Equivalent,Qualified,0.0,7,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Private,SSS,,NCE,Qualified,0.0,3,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Private,SSS,,PGDE,Qualified,102.0,3,disabled,34.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,Private,JSS,,BEd or Equivalent,Qualified,0.0,17,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,Private,JSS,,PGDE,Qualified,0.0,10,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,Private,SSS,,BEd or Equivalent,Qualified,0.0,4,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,Private,SSS,,Grade II or Equivalent,Unqualified,0.0,2,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,Private,SSS,,MEd or Equivalent,Qualified,0.0,6,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,Private,SSS,,PGDE,Qualified,0.0,8,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Adult & Non-Formal Education,,,Unqualified,0.0,3,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,3,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,49.0,2,disabled,24.5
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,4,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,6,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,JSS,,BEd or Equivalent,Qualified,0.0,10,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,JSS,,Grade II or Equivalent,Unqualified,0.0,15,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,JSS,,NCE,Qualified,0.0,10,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,JSS,,PGDE,Qualified,0.0,14,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,,,Unqualified,0.0,15,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,70,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,,NCE,Qualified,0.0,46,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,0.0,52,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1587.0,52,disabled,30.5192
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,0.0,39,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,0.0,49,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,0.0,43,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0.0,40,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,SSS,,BEd or Equivalent,Qualified,0.0,11,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,SSS,,NCE,Qualified,0.0,12,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,SSS,,PGDE,Qualified,0.0,11,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,,Unqualified,0.0,7,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,5,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,3,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,3,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,8,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,JSS,,BEd or Equivalent,Qualified,0.0,43,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,,,Unqualified,0.0,68,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,30,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,0.0,35,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,0.0,48,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,0.0,48,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,0.0,40,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,0.0,48,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,42,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,0.0,43,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,SSS,,MEd or Equivalent,Qualified,0.0,10,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,SSS,,NCE,Qualified,0.0,25,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,3,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,1,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,2,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,39.0,2,disabled,19.5
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,49.0,2,disabled,24.5
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1542.0,50,disabled,30.84
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,0.0,36,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,0.0,37,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1270.0,42,disabled,30.2381
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,0.0,34,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,0.0,33,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,126.0,8,disabled,15.75
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,4,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,2,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1467.0,48,disabled,30.5625
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1320.0,43,disabled,30.6977
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,0.0,37,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,0.0,38,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,0.0,34,disabled,0.0
2020/2021,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,0.0,29,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,39.0,7,disabled,5.5714
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,3,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,4,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,20.0,3,disabled,6.6667
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,JSS,,MEd or Equivalent,Qualified,0.0,14,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,JSS,,NCE,Qualified,509.0,28,disabled,18.1786
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,34,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,34,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,,NCE,Qualified,0.0,43,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,454.0,15,disabled,30.2667
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,0.0,46,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,0.0,46,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,0.0,47,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,0.0,42,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,45,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1088.0,36,disabled,30.2222
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,SSS,,MEd or Equivalent,Qualified,0.0,23,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,SSS,,PGDE,Qualified,0.0,9,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,Adult & Non-Formal Education,,,Unqualified,0.0,3,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,5,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,2,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,47.0,8,disabled,5.875
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,6,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,JSS,,,Unqualified,0.0,13,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,JSS,,MEd or Equivalent,Qualified,0.0,26,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,34,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,32,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,0.0,58,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,0.0,43,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,Pre-Primary/Primary,Primary 2,,Unqualified,0.0,43,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,0.0,50,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0.0,43,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,0.0,45,disabled,0.0
2020/2021,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1125.0,37,disabled,30.4054
