session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2021/2022,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,195.75,1.5,4.0,2.75,29.45,0.0,130.5,48.9375,71.1818,1.47,0.36,0.17,0.85,0.61,0.59
2021/2022,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,all,Private,SSS,SSS1,SSS1,55.5,1.0,1.25,1.0,31.45,0.25,55.5,44.4,55.5,0.35,0.41,0.14,0.57,0.41,0.4
2021/2022,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,all,Public,JSS,JSS1,JSS1,145.5,2.0,2.75,2.0,30.45,0.0,72.75,52.9091,72.75,0.71,0.68,0.23,1.1,0.79,0.76
2021/2022,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,535.0,4.5,10.75,7.5,29.45,0.0,118.8889,49.7674,71.3333,3.71,1.08,0.52,2.52,1.8,1.76
2021/2022,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,all,Public,SSS,SSS1,SSS1,119.25,2.0,2.5,1.75,31.45,0.25,59.625,47.7,68.1429,0.67,0.82,0.25,1.13,0.81,0.79
2021/2022,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,15.225,0.0,4.0,8.0,8.0,0.24,0.18,0.29,0.3,0.2,0.19
2021/2022,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.0,0.75,0.25,0.25,14.725,0.0,8.0,24.0,24.0,0.11,0.14,0.16,0.31,0.2,0.2
2021/2022,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.5,0.25,0.25,15.725,0.0,3.0,6.0,6.0,0.24,0.23,0.39,0.31,0.21,0.19
2021/2022,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,disabled,Public,JSS,JSS1,JSS1,3.75,1.0,0.25,0.25,15.225,0.0,3.75,15.0,15.0,0.16,0.31,0.33,0.49,0.32,0.31
2021/2022,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,17.5,2.25,0.25,0.25,14.725,0.0,7.7778,70.0,70.0,0.05,0.36,0.2,0.74,0.48,0.47
2021/2022,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,15.725,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.61,0.4,0.39
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,all,Private,JSS,JSS1,JSS1,56.25,0.5,1.25,1.0,30.45,0.0,112.5,45.0,56.25,0.35,0.17,0.07,0.28,0.2,0.19
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,221.5,2.0,4.5,3.25,29.45,0.0,110.75,49.2222,68.1538,1.51,0.48,0.24,1.12,0.8,0.78
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,all,Private,SSS,SSS1,SSS1,57.5,1.0,1.25,1.0,31.45,0.25,57.5,46.0,57.5,0.34,0.41,0.13,0.57,0.41,0.39
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,all,Public,JSS,JSS1,JSS1,222.25,2.5,4.0,2.75,30.45,0.0,88.9,55.5625,80.8182,1.07,0.85,0.28,1.38,0.99,0.96
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,533.5,4.5,11.0,7.5,29.45,0.0,118.5556,48.5,71.1333,3.89,1.08,0.52,2.54,1.81,1.77
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,all,Public,SSS,SSS1,SSS1,130.0,2.0,2.75,2.0,31.45,0.25,65.0,47.2727,65.0,0.76,0.82,0.25,1.13,0.82,0.79
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,disabled,Private,JSS,JSS1,JSS1,1.25,0.25,0.25,0.25,15.225,0.0,5.0,5.0,5.0,0.24,0.1,0.21,0.16,0.1,0.1
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.25,0.25,14.725,0.0,7.0,28.0,28.0,0.09,0.18,0.19,0.39,0.26,0.25
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,15.725,0.0,2.5,5.0,5.0,0.24,0.24,0.42,0.32,0.21,0.19
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,disabled,Public,JSS,JSS1,JSS1,5.25,1.25,0.25,0.25,15.225,0.0,4.2,21.0,21.0,0.12,0.36,0.3,0.54,0.36,0.35
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.75,2.25,0.5,0.25,14.725,0.0,8.3333,37.5,75.0,0.15,0.36,0.19,0.81,0.53,0.53
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,disabled,Public,SSS,SSS1,SSS1,2.5,1.0,0.25,0.25,15.725,0.0,2.5,10.0,10.0,0.23,0.4,0.48,0.59,0.39,0.38
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,all,Private,JSS,JSS1,JSS1,53.0,0.5,1.25,1.0,30.45,0.0,106.0,42.4,53.0,0.36,0.17,0.07,0.28,0.2,0.19
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,238.75,2.0,5.0,3.5,29.45,0.0,119.375,47.75,68.2143,1.8,0.48,0.24,1.13,0.81,0.79
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,all,Private,SSS,SSS1,SSS1,59.5,1.0,1.25,1.0,31.45,0.25,59.5,47.6,59.5,0.33,0.41,0.13,0.56,0.41,0.39
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,all,Public,JSS,JSS1,JSS1,177.25,2.5,3.25,2.25,30.45,0.0,70.9,54.5385,78.7778,0.81,0.85,0.28,1.36,0.98,0.95
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,558.75,4.5,11.5,8.0,29.45,0.0,124.1667,48.587,69.8438,4.16,1.08,0.53,2.55,1.82,1.77
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,all,Public,SSS,SSS1,SSS1,132.5,2.0,2.75,2.0,31.45,0.25,66.25,48.1818,66.25,0.75,0.82,0.25,1.13,0.81,0.79
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.25,0.25,0.25,15.225,0.0,5.0,5.0,5.0,0.24,0.1,0.21,0.16,0.1,0.1
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.5,1.0,0.25,0.25,14.725,0.0,7.5,30.0,30.0,0.09,0.18,0.18,0.38,0.25,0.25
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,15.725,0.0,2.5,5.0,5.0,0.24,0.24,0.42,0.32,0.21,0.19
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,disabled,Public,JSS,JSS1,JSS1,3.75,1.25,0.25,0.25,15.225,0.0,3.0,15.0,15.0,0.16,0.38,0.41,0.61,0.4,0.39
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,2.25,0.5,0.25,14.725,0.0,8.6667,39.0,78.0,0.15,0.36,0.19,0.81,0.52,0.52
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.0,0.25,0.25,15.725,0.0,2.75,11.0,11.0,0.21,0.4,0.44,0.56,0.37,0.36
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Female,all,Private,JSS,JSS1,JSS1,56.25,0.5,1.25,1.0,30.45,0.0,112.5,45.0,56.25,0.35,0.17,0.07,0.28,0.2,0.19
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,221.5,2.0,4.5,3.25,29.45,0.0,110.75,49.2222,68.1538,1.51,0.48,0.24,1.12,0.8,0.78
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Female,all,Private,SSS,SSS1,SSS1,57.5,1.0,1.25,1.0,31.45,0.25,57.5,46.0,57.5,0.34,0.41,0.13,0.57,0.41,0.39
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Female,all,Public,JSS,JSS1,JSS1,222.25,2.5,4.0,2.75,30.45,0.0,88.9,55.5625,80.8182,1.07,0.85,0.28,1.38,0.99,0.96
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,533.5,4.5,11.0,7.5,29.45,0.0,118.5556,48.5,71.1333,3.89,1.08,0.52,2.54,1.81,1.77
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Female,all,Public,SSS,SSS1,SSS1,130.0,2.0,2.75,2.0,31.45,0.25,65.0,47.2727,65.0,0.76,0.82,0.25,1.13,0.82,0.79
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Female,disabled,Private,JSS,JSS1,JSS1,1.25,0.25,0.25,0.25,15.225,0.0,5.0,5.0,5.0,0.24,0.1,0.21,0.16,0.1,0.1
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.25,0.25,14.725,0.0,7.0,28.0,28.0,0.09,0.18,0.19,0.39,0.26,0.25
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Female,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,15.725,0.0,2.5,5.0,5.0,0.24,0.24,0.42,0.32,0.21,0.19
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Female,disabled,Public,JSS,JSS1,JSS1,5.25,1.25,0.25,0.25,15.225,0.0,4.2,21.0,21.0,0.12,0.36,0.3,0.54,0.36,0.35
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.75,2.25,0.5,0.25,14.725,0.0,8.3333,37.5,75.0,0.15,0.36,0.19,0.81,0.53,0.53
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Female,disabled,Public,SSS,SSS1,SSS1,2.5,1.0,0.25,0.25,15.725,0.0,2.5,10.0,10.0,0.23,0.4,0.48,0.59,0.39,0.38
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Male,all,Private,JSS,JSS1,JSS1,53.0,0.5,1.25,1.0,30.45,0.0,106.0,42.4,53.0,0.36,0.17,0.07,0.28,0.2,0.19
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,238.75,2.0,5.0,3.5,29.45,0.0,119.375,47.75,68.2143,1.8,0.48,0.24,1.13,0.81,0.79
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Male,all,Private,SSS,SSS1,SSS1,59.5,1.0,1.25,1.0,31.45,0.25,59.5,47.6,59.5,0.33,0.41,0.13,0.56,0.41,0.39
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Male,all,Public,JSS,JSS1,JSS1,177.25,2.5,3.25,2.25,30.45,0.0,70.9,54.5385,78.7778,0.81,0.85,0.28,1.36,0.98,0.95
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,558.75,4.5,11.5,8.0,29.45,0.0,124.1667,48.587,69.8438,4.16,1.08,0.53,2.55,1.82,1.77
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Male,all,Public,SSS,SSS1,SSS1,132.5,2.0,2.75,2.0,31.45,0.25,66.25,48.1818,66.25,0.75,0.82,0.25,1.13,0.81,0.79
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.25,0.25,0.25,15.225,0.0,5.0,5.0,5.0,0.24,0.1,0.21,0.16,0.1,0.1
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.5,1.0,0.25,0.25,14.725,0.0,7.5,30.0,30.0,0.09,0.18,0.18,0.38,0.25,0.25
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,15.725,0.0,2.5,5.0,5.0,0.24,0.24,0.42,0.32,0.21,0.19
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Male,disabled,Public,JSS,JSS1,JSS1,3.75,1.25,0.25,0.25,15.225,0.0,3.0,15.0,15.0,0.16,0.38,0.41,0.61,0.4,0.39
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,2.25,0.5,0.25,14.725,0.0,8.6667,39.0,78.0,0.15,0.36,0.19,0.81,0.52,0.52
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.0,0.25,0.25,15.725,0.0,2.75,11.0,11.0,0.21,0.4,0.44,0.56,0.37,0.36
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Female,all,Private,JSS,JSS1,JSS1,56.25,0.5,1.25,1.0,30.45,0.0,112.5,45.0,56.25,0.35,0.17,0.07,0.28,0.2,0.19
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,221.5,2.0,4.5,3.25,29.45,0.0,110.75,49.2222,68.1538,1.51,0.48,0.24,1.12,0.8,0.78
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Female,all,Private,SSS,SSS1,SSS1,57.5,1.0,1.25,1.0,31.45,0.25,57.5,46.0,57.5,0.34,0.41,0.13,0.57,0.41,0.39
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Female,all,Public,JSS,JSS1,JSS1,222.25,2.5,4.0,2.75,30.45,0.0,88.9,55.5625,80.8182,1.07,0.85,0.28,1.38,0.99,0.96
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,533.5,4.5,11.0,7.5,29.45,0.0,118.5556,48.5,71.1333,3.89,1.08,0.52,2.54,1.81,1.77
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Female,all,Public,SSS,SSS1,SSS1,130.0,2.0,2.75,2.0,31.45,0.25,65.0,47.2727,65.0,0.76,0.82,0.25,1.13,0.82,0.79
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Female,disabled,Private,JSS,JSS1,JSS1,1.25,0.25,0.25,0.25,15.225,0.0,5.0,5.0,5.0,0.24,0.1,0.21,0.16,0.1,0.1
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.25,0.25,14.725,0.0,7.0,28.0,28.0,0.09,0.18,0.19,0.39,0.26,0.25
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Female,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,15.725,0.0,2.5,5.0,5.0,0.24,0.24,0.42,0.32,0.21,0.19
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Female,disabled,Public,JSS,JSS1,JSS1,5.25,1.25,0.25,0.25,15.225,0.0,4.2,21.0,21.0,0.12,0.36,0.3,0.54,0.36,0.35
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.75,2.25,0.5,0.25,14.725,0.0,8.3333,37.5,75.0,0.15,0.36,0.19,0.81,0.53,0.53
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Female,disabled,Public,SSS,SSS1,SSS1,2.5,1.0,0.25,0.25,15.725,0.0,2.5,10.0,10.0,0.23,0.4,0.48,0.59,0.39,0.38
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Male,all,Private,JSS,JSS1,JSS1,53.0,0.5,1.25,1.0,30.45,0.0,106.0,42.4,53.0,0.36,0.17,0.07,0.28,0.2,0.19
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,238.75,2.0,5.0,3.5,29.45,0.0,119.375,47.75,68.2143,1.8,0.48,0.24,1.13,0.81,0.79
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Male,all,Private,SSS,SSS1,SSS1,59.5,1.0,1.25,1.0,31.45,0.25,59.5,47.6,59.5,0.33,0.41,0.13,0.56,0.41,0.39
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Male,all,Public,JSS,JSS1,JSS1,177.25,2.5,3.25,2.25,30.45,0.0,70.9,54.5385,78.7778,0.81,0.85,0.28,1.36,0.98,0.95
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,558.75,4.5,11.5,8.0,29.45,0.0,124.1667,48.587,69.8438,4.16,1.08,0.53,2.55,1.82,1.77
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Male,all,Public,SSS,SSS1,SSS1,132.5,2.0,2.75,2.0,31.45,0.25,66.25,48.1818,66.25,0.75,0.82,0.25,1.13,0.81,0.79
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.25,0.25,0.25,15.225,0.0,5.0,5.0,5.0,0.24,0.1,0.21,0.16,0.1,0.1
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.5,1.0,0.25,0.25,14.725,0.0,7.5,30.0,30.0,0.09,0.18,0.18,0.38,0.25,0.25
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,15.725,0.0,2.5,5.0,5.0,0.24,0.24,0.42,0.32,0.21,0.19
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Male,disabled,Public,JSS,JSS1,JSS1,3.75,1.25,0.25,0.25,15.225,0.0,3.0,15.0,15.0,0.16,0.38,0.41,0.61,0.4,0.39
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,2.25,0.5,0.25,14.725,0.0,8.6667,39.0,78.0,0.15,0.36,0.19,0.81,0.52,0.52
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Government Secondary School, Igbedi",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.0,0.25,0.25,15.725,0.0,2.75,11.0,11.0,0.21,0.4,0.44,0.56,0.37,0.36
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Female,all,Private,JSS,JSS1,JSS1,56.25,0.5,1.25,1.0,30.45,0.0,112.5,45.0,56.25,0.35,0.17,0.07,0.28,0.2,0.19
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,221.5,2.0,4.5,3.25,29.45,0.0,110.75,49.2222,68.1538,1.51,0.48,0.24,1.12,0.8,0.78
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Female,all,Private,SSS,SSS1,SSS1,57.5,1.0,1.25,1.0,31.45,0.25,57.5,46.0,57.5,0.34,0.41,0.13,0.57,0.41,0.39
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Female,all,Public,JSS,JSS1,JSS1,222.25,2.5,4.0,2.75,30.45,0.0,88.9,55.5625,80.8182,1.07,0.85,0.28,1.38,0.99,0.96
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,533.5,4.5,11.0,7.5,29.45,0.0,118.5556,48.5,71.1333,3.89,1.08,0.52,2.54,1.81,1.77
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Female,all,Public,SSS,SSS1,SSS1,130.0,2.0,2.75,2.0,31.45,0.25,65.0,47.2727,65.0,0.76,0.82,0.25,1.13,0.82,0.79
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Female,disabled,Private,JSS,JSS1,JSS1,1.25,0.25,0.25,0.25,15.225,0.0,5.0,5.0,5.0,0.24,0.1,0.21,0.16,0.1,0.1
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.25,0.25,14.725,0.0,7.0,28.0,28.0,0.09,0.18,0.19,0.39,0.26,0.25
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Female,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,15.725,0.0,2.5,5.0,5.0,0.24,0.24,0.42,0.32,0.21,0.19
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Female,disabled,Public,JSS,JSS1,JSS1,5.25,1.25,0.25,0.25,15.225,0.0,4.2,21.0,21.0,0.12,0.36,0.3,0.54,0.36,0.35
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.75,2.25,0.5,0.25,14.725,0.0,8.3333,37.5,75.0,0.15,0.36,0.19,0.81,0.53,0.53
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Female,disabled,Public,SSS,SSS1,SSS1,2.5,1.0,0.25,0.25,15.725,0.0,2.5,10.0,10.0,0.23,0.4,0.48,0.59,0.39,0.38
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Male,all,Private,JSS,JSS1,JSS1,53.0,0.5,1.25,1.0,30.45,0.0,106.0,42.4,53.0,0.36,0.17,0.07,0.28,0.2,0.19
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,238.75,2.0,5.0,3.5,29.45,0.0,119.375,47.75,68.2143,1.8,0.48,0.24,1.13,0.81,0.79
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Male,all,Private,SSS,SSS1,SSS1,59.5,1.0,1.25,1.0,31.45,0.25,59.5,47.6,59.5,0.33,0.41,0.13,0.56,0.41,0.39
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Male,all,Public,JSS,JSS1,JSS1,177.25,2.5,3.25,2.25,30.45,0.0,70.9,54.5385,78.7778,0.81,0.85,0.28,1.36,0.98,0.95
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,558.75,4.5,11.5,8.0,29.45,0.0,124.1667,48.587,69.8438,4.16,1.08,0.53,2.55,1.82,1.77
2021/2022,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Unity College, Kolokuma/Opokuma",Male,all,Public,SSS,SSS1,SSS1,132.5,2.0,2.75,2.0,31.45,0.25,66.25,48.1818,66.25,0.75,0.82,0.25,1.13,0.81,0.79
