school_key,school,ward_key,ward,lga_key,lga,state_key,state,zone,ownership,school_level
bauchi-damban-jalam-central-government-junior-secondary-tudun-wada,Government Junior Secondary Tudun Wada,bauchi-damban-jalam-central,Jalam Central,damban,Damban,bauchi,Bauchi,North East,Public,Secondary
bauchi-damban-jalam-central-haladu-ayuba-primary-school,Haladu Ayuba Primary School.,bauchi-damban-jalam-central,Jalam Central,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-central-ibtidaiya-primary-school-jalam,Ibtidaiya Primary School Jalam,bauchi-damban-jalam-central,Jalam Central,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-central-jalam-central-primary-school,Jalam Central Primary School,bauchi-damban-jalam-central,Jalam Central,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-central-madarasatul-ihiya-ussunnah-jalam,Madarasatul Ihiya Ussunnah Jalam,bauchi-damban-jalam-central,Jalam Central,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-central-madarasatul-nurul-huda-isl-school-jalam,"Madarasatul Nurul Huda Isl. School, Jalam",bauchi-damban-jalam-central,Jalam Central,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-central-madawai-garga-primary-school,Madawai Garga Primary School,bauchi-damban-jalam-central,Jalam Central,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-central-maljaussunah-islamiya-primary-school-jalam,Maljaussunah Islamiya Primary School Jalam,bauchi-damban-jalam-central,Jalam Central,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-central-mohd-mohd-isl-jalam,Mohd Mohd Isl. Jalam,bauchi-damban-jalam-central,Jalam Central,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-central-tanko-ibrahim-memorial-academy-jalam,Tanko Ibrahim Memorial Academy Jalam,bauchi-damban-jalam-central,Jalam Central,damban,Damban,bauchi,Bauchi,North East,Private,Primary
bauchi-damban-jalam-central-tudun-wada-primary-school,Tudun Wada Primary School,bauchi-damban-jalam-central,Jalam Central,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-east-ahmed-aliyu-primary-school,Ahmed Aliyu Primary School,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-east-ardu-silahi-damba,Ardu-Silahi Damba,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-east-bakun-primary-school,Bakun Primary School,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-east-bale-primary-school,Bale Primary School,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-east-biniyu-primary-school,Biniyu Primary School,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-east-damban-model-central-primary-school,Damban Model Central Primary School,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Private,Primary
bauchi-damban-jalam-east-damiyo-primary-school,Damiyo Primary School,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-east-fagarau-primary-school,Fagarau Primary School,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-east-ganjiwa-primary-school,Ganjiwa Primary School,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-east-garin-aba-primary-school,Garin Aba Primary School,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-east-girgam-primary-school,Girgam Primary School,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-east-government-junior-secondary-school-janda,Government Junior Secondary School Janda,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Public,Secondary
bauchi-damban-jalam-east-land-of-peace-primary-school,Land Of Peace Primary School,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-east-lubai-primary-school,Lubai Primary School,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-east-taiyu-primary-school,Taiyu Primary School,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-damban-jalam-east-zaure-primary-school,Zaure Primary School,bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-abasama-government-junior-sec-sch-darazo,Abasama Government Junior Sec.Sch  Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-abasama-primary-school,Abasama Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-ajhajiri-nomadic-primary-school,Ajhajiri Nomadic Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-ajiyayari-primary-school,Ajiyayari Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-asasul-islam-darazo,Asasul Islam Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-bagaji-primary-school-bagaji,Bagaji Primary School Bagaji,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-bagurum-primary-school,Bagurum Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-bali-primary-school,Bali Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-bingi-primary-school,Bingi Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-bugwai-primary-school,Bugwai Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-dafatuwo-namadic,Dafatuwo Namadic,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-darul-arqam-global-academy-nusary-and-primary-school,Darul Arqam Global Academy Nusary And Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Private,Primary
bauchi-darazo-darazo-dayi-primary-school,Dayi Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-dosho,Dosho,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-eccde-maiduguri-road-darazo,Eccde Maiduguri Road Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-eccde-mcps-darazo,Eccde Mcps Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-fahimta-progressive-nur-primary-school,Fahimta Progressive Nur/Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-fate-primary-school,Fate Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-fomwan-day-care-nur-primary,Fomwan Day Care Nur/Primary,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-fudiya-day-secondary-school-darazo,Fudiya Day Secondary School Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Secondary
bauchi-darazo-darazo-fudiyyah-international-academy,Fudiyyah International Academy,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Private,Primary
bauchi-darazo-darazo-fulataran-primary-school,Fulataran Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-gadon-jauri-primary-school,Gadon Jauri Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-galan-sade-primary-school,Galan Sade Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-ganjigina-primary-school,Ganjigina Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-garin-abare-primary-school,Garin Abare Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-garin-kashi-primary-school,Garin Kashi Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-garin-liman-primary-school,Garin Liman Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-gidado-jamaare-primary-school,Gidado Jamaare Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-gjss-jimin,Gjss Jimin,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-gjss-nahutan-darazo,Gjss Nahutan Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-gjss-yalwan-darazo,Gjss Yalwan Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-government-day-junior-secondary-school-zandam,Government Day Junior Secondary School Zandam,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Secondary
bauchi-darazo-darazo-government-day-secondary-school-gidado-jamaare,Government Day Secondary School Gidado Jamaare,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Secondary
bauchi-darazo-darazo-government-girls-day-junior-secondary-school-darazo,Government Girls Day Junior Secondary School Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Secondary
bauchi-darazo-darazo-government-junior-secondary-school-m-c-p-s-darazo,Government Junior Secondary School M.C.P.S Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Secondary
bauchi-darazo-darazo-government-junior-secondary-school-nahuta,Government Junior Secondary School Nahuta,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Secondary
bauchi-darazo-darazo-government-junior-secondary-schooltauya,Government Junior Secondary Schooltauya,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Secondary
bauchi-darazo-darazo-government-science-secondary-school-darazo,Government Science Secondary School Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Secondary
bauchi-darazo-darazo-green-high-school,Green High School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Secondary
bauchi-darazo-darazo-gungulun-ibrahim-primary-school,Gungulun Ibrahim Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-gwacca-primary-school,Gwacca Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-hamza-ibrahim-primary-school-sade,Hamza Ibrahim Primary School Sade,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-hatch-academy-nusary-and-primary-school-darazo,Hatch Academy Nusary And Primary School Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Private,Primary
bauchi-darazo-darazo-hatch-academy-secondary-school,Hatch Academy Secondary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Private,Secondary
bauchi-darazo-darazo-hayatul-islam-primary-school-darazo,Hayatul Islam Primary School Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-iqraa-integrated-accademy-darazo,Iqraa Integrated Accademy Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-isa-memorial-nursery-and-primary-school,Isa Memorial Nursery And Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Private,Primary
bauchi-darazo-darazo-isah-memorials-academy-darazo,"Isah Memorials Academy ,Darazo",bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Private,Primary
bauchi-darazo-darazo-jauro-baba,Jauro Baba,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-jauro-bappa-primary-school,Jauro Bappa Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-jauro-tatta-primary-darazo,Jauro Tatta Primary Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-jauro-yuguda-primary-school,Jauro Yuguda Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-koli-bajji-primary-school,Koli Bajji Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-konkiyel-west-primay-school,Konkiyel West Primay School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-kottuje-primary,Kottuje Primary,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-lemari-primary-school,Lemari Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-model-central-primary-school-darazo,Model Central Primary School Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Private,Primary
bauchi-darazo-darazo-nahutan-darazo-primary-school,Nahutan Darazo Primary School.,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-nural-islam,Nural~Islam,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-nurul-huda,Nurul Huda,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-ramfa-primary-school,Ramfa Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-regar-kela,Regar Kela,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-sabogarin-lanzai-primary-school,Sabogarin Lanzai Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-sabongarin-primary-school-sade,Sabongarin Primary School Sade,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-sauke,Sauke,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-school-for-higher-islamic-studies-of-jibwis-ajiyari-nahutan-darazo-anex,School For Higher Islamic Studies Of Jibwis Ajiyari Nahutan Darazo Anex,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-sheilk-jaafar-mahamud,Sheilk Jaafar Mahamud,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-sunshine-academy-darazo,Sunshine Academy Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Private,Primary
bauchi-darazo-darazo-sunshine-academy-secondary-school,Sunshine Academy Secondary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Private,Secondary
bauchi-darazo-darazo-tashar-ladi-primary-schhool,Tashar Ladi Primary Schhool,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-taura-primary-school,Taura Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-tsamiya,Tsamiya,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-unguwar-hardo-primary-school,Unguwar Hardo Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-unguwar-jarmai-primary-school-darazo,Unguwar Jarmai Primary School Darazo,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-wuro-dole-primary-school,Wuro Dole Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-wuro-jabbi-nomadic-primary,Wuro Jabbi Nomadic Primary,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-yalwan-darazo-primary-school,Yalwan Darazo Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-yalwan-lanzai-primary-school,Yalwan Lanzai Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-darazo-zaid-bin-sabit-academy,Zaid Bin Sabit Academy,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Private,Primary
bauchi-darazo-darazo-zobo-primary-school,Zobo Primary School,bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-tauya-bagon-hausa-hausa-primary-school,Bagon Hausa  Hausa Primary School,bauchi-darazo-tauya,Tauya,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-tauya-dogonruwa-primary-school,Dogonruwa Primary School,bauchi-darazo-tauya,Tauya,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-tauya-eccde-duwo-tauya-darazo,Eccde Duwo Tauya Darazo,bauchi-darazo-tauya,Tauya,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-tauya-fudiyya-nursery-and-primary-school,Fudiyya Nursery And Primary School,bauchi-darazo-tauya,Tauya,darazo,Darazo,bauchi,Bauchi,North East,Private,Primary
bauchi-darazo-tauya-garin-dayi-primary-school,Garin Dayi Primary School,bauchi-darazo-tauya,Tauya,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-tauya-garin-malam-primary-school,Garin Malam Primary School,bauchi-darazo-tauya,Tauya,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-tauya-gemeku-nomadic-primary-school,Gemeku Nomadic Primary School,bauchi-darazo-tauya,Tauya,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
bauchi-darazo-tauya-kaugama-primary-school,Kaugama Primary School,bauchi-darazo-tauya,Tauya,darazo,Darazo,bauchi,Bauchi,North East,Public,Primary
